"DateTime","Players","Twitch Viewers","Flags"
"2020-05-06 00:00:00",495199,41958,
"2020-05-07 00:00:00",500753,62378,
"2020-05-08 00:00:00",504529,43653,
"2020-05-09 00:00:00",526081,38919,
"2020-05-10 00:00:00",506627,56286,
"2020-05-11 00:00:00",495045,47341,
"2020-05-12 00:00:00",486374,59406,
"2020-05-13 00:00:00",493738,34450,
"2020-05-14 00:00:00",503740,71016,
"2020-05-15 00:00:00",480226,44391,
"2020-05-16 00:00:00",507640,72549,
"2020-05-17 00:00:00",487848,61333,
"2020-05-18 00:00:00",472825,72660,
"2020-05-19 00:00:00",471867,67745,
"2020-05-20 00:00:00",516299,55304,
"2020-05-21 00:00:00",528707,59033,
"2020-05-22 00:00:00",527297,48202,
"2020-05-23 00:00:00",553620,68108,
"2020-05-24 00:00:00",551966,43696,
"2020-05-25 00:00:00",543158,39181,
"2020-05-26 00:00:00",533813,43326,
"2020-05-27 00:00:00",530444,42783,
"2020-05-28 00:00:00",511520,36961,
"2020-05-29 00:00:00",531660,36123,
"2020-05-30 00:00:00",554821,52814,
"2020-05-31 00:00:00",531298,43628,
"2020-06-01 00:00:00",499612,44999,
"2020-06-02 00:00:00",494188,37088,
"2020-06-03 00:00:00",499154,56745,
"2020-06-04 00:00:00",499208,48462,
"2020-06-05 00:00:00",537617,47940,
"2020-06-06 00:00:00",546782,52391,
"2020-06-07 00:00:00",527883,69000,
"2020-06-08 00:00:00",504249,39616,
"2020-06-09 00:00:00",484384,46595,
"2020-06-10 00:00:00",478455,41647,
"2020-06-11 00:00:00",471404,48916,
"2020-06-12 00:00:00",489859,49499,
"2020-06-13 00:00:00",499110,56222,
"2020-06-14 00:00:00",490243,66910,
"2020-06-15 00:00:00",474875,33031,
"2020-06-16 00:00:00",470299,35978,
"2020-06-17 00:00:00",493971,34211,
"2020-06-18 00:00:00",470307,35940,
"2020-06-19 00:00:00",492998,39014,
"2020-06-20 00:00:00",506989,27958,
"2020-06-21 00:00:00",495109,51036,
"2020-06-22 00:00:00",476207,30966,
"2020-06-23 00:00:00",458075,40721,
"2020-06-24 00:00:00",474288,32511,
"2020-06-25 00:00:00",461921,50951,
"2020-06-26 00:00:00",468640,59112,
"2020-06-27 00:00:00",474347,49347,
"2020-06-28 00:00:00",469812,80584,
"2020-06-29 00:00:00",463642,36153,
"2020-06-30 00:00:00",448053,31442,
"2020-07-01 00:00:00",459555,39746,
"2020-07-02 00:00:00",461131,48782,
"2020-07-03 00:00:00",467796,50745,
"2020-07-04 00:00:00",489778,47433,
"2020-07-05 00:00:00",476409,59445,
"2020-07-06 00:00:00",457287,32680,
"2020-07-07 00:00:00",457916,43109,
"2020-07-08 00:00:00",452210,30727,
"2020-07-09 00:00:00",442628,46749,
"2020-07-10 00:00:00",450141,33719,
"2020-07-11 00:00:00",457976,30373,
"2020-07-12 00:00:00",449756,23752,
"2020-07-13 00:00:00",425626,34419,
"2020-07-14 00:00:00",423564,30727,
"2020-07-15 00:00:00",407534,34179,
"2020-07-16 00:00:00",405138,27231,
"2020-07-17 00:00:00",421350,44806,
"2020-07-18 00:00:00",427521,42028,
"2020-07-19 00:00:00",420289,21771,
"2020-07-20 00:00:00",399078,35242,
"2020-07-21 00:00:00",389836,50135,
"2020-07-22 00:00:00",468605,52603,
"2020-07-23 00:00:00",443326,26489,
"2020-07-24 00:00:00",450139,50382,
"2020-07-25 00:00:00",456707,49044,
"2020-07-26 00:00:00",468927,25887,
"2020-07-27 00:00:00",450134,31189,
"2020-07-28 00:00:00",438898,52594,
"2020-07-29 00:00:00",440850,46758,
"2020-07-30 00:00:00",435739,25615,
"2020-07-31 00:00:00",439395,40268,
"2020-08-01 00:00:00",443567,50086,
"2020-08-02 00:00:00",428602,49558,
"2020-08-03 00:00:00",435052,29924,
"2020-08-04 00:00:00",431096,22679,
"2020-08-05 00:00:00",422748,28023,
"2020-08-06 00:00:00",412002,46250,
"2020-08-07 00:00:00",414644,50543,
"2020-08-08 00:00:00",411710,47349,
"2020-08-09 00:00:00",409260,34124,
"2020-08-10 00:00:00",409096,53763,
"2020-08-11 00:00:00",400251,41437,
"2020-08-12 00:00:00",408258,24158,
"2020-08-13 00:00:00",390387,44374,
"2020-08-14 00:00:00",389832,48312,
"2020-08-15 00:00:00",398581,54323,
"2020-08-16 00:00:00",403074,31664,
"2020-08-17 00:00:00",385415,38149,
"2020-08-18 00:00:00",381194,23369,
"2020-08-19 00:00:00",404238,23140,
"2020-08-20 00:00:00",374551,25799,
"2020-08-21 00:00:00",365580,27526,
"2020-08-22 00:00:00",387996,24133,
"2020-08-23 00:00:00",394152,21363,
"2020-08-24 00:00:00",382923,30455,
"2020-08-25 00:00:00",344249,38963,
"2020-08-26 00:00:00",387287,32524,
"2020-08-27 00:00:00",366992,46570,
"2020-08-28 00:00:00",384352,120025,
"2020-08-29 00:00:00",396935,50095,
"2020-08-30 00:00:00",380766,51078,
"2020-08-31 00:00:00",375181,26023,
"2020-09-01 00:00:00",371684,30219,
"2020-09-02 00:00:00",383191,23799,
"2020-09-03 00:00:00",368720,70332,
"2020-09-04 00:00:00",378164,58363,
"2020-09-05 00:00:00",390307,54774,
"2020-09-06 00:00:00",393525,52332,
"2020-09-07 00:00:00",378482,30664,
"2020-09-08 00:00:00",365664,54442,
"2020-09-09 00:00:00",370187,59328,
"2020-09-10 00:00:00",375901,25899,
"2020-09-11 00:00:00",384260,25106,
"2020-09-12 00:00:00",404149,47744,
"2020-09-13 00:00:00",396628,62044,
"2020-09-14 00:00:00",375115,27521,
"2020-09-15 00:00:00",371233,27199,
"2020-09-16 00:00:00",358110,29302,
"2020-09-17 00:00:00",362854,27664,
"2020-09-18 00:00:00",364565,32546,
"2020-09-19 00:00:00",381798,48349,
"2020-09-20 00:00:00",371398,52031,
"2020-09-21 00:00:00",343759,39221,
"2020-09-22 00:00:00",336952,50441,
"2020-09-23 00:00:00",335062,46444,
"2020-09-24 00:00:00",327058,59139,
"2020-09-25 00:00:00",338744,65965,
"2020-09-26 00:00:00",342838,45974,
"2020-09-27 00:00:00",336556,43588,
"2020-09-28 00:00:00",336222,61857,
"2020-09-29 00:00:00",334691,58650,
"2020-09-30 00:00:00",325135,51973,
"2020-10-01 00:00:00",304349,28112,
"2020-10-02 00:00:00",322535,53741,
"2020-10-03 00:00:00",332403,27552,
"2020-10-04 00:00:00",333706,29173,
"2020-10-05 00:00:00",312145,48165,
"2020-10-06 00:00:00",321536,59023,
"2020-10-07 00:00:00",338371,31661,
"2020-10-08 00:00:00",328207,44163,
"2020-10-09 00:00:00",332041,43843,
"2020-10-10 00:00:00",354872,49320,
"2020-10-11 00:00:00",341001,24282,
"2020-10-12 00:00:00",318080,46975,
"2020-10-13 00:00:00",319650,49846,
"2020-10-14 00:00:00",317312,68905,
"2020-10-15 00:00:00",322090,34597,
"2020-10-16 00:00:00",325227,48218,
"2020-10-17 00:00:00",326320,44715,
"2020-10-18 00:00:00",338658,45449,
"2020-10-19 00:00:00",314156,21542,
"2020-10-20 00:00:00",304894,31375,
"2020-10-21 00:00:00",367499,45790,
"2020-10-22 00:00:00",359911,31679,
"2020-10-23 00:00:00",363319,29958,
"2020-10-24 00:00:00",381079,39959,
"2020-10-25 00:00:00",360700,40545,
"2020-10-26 00:00:00",362304,26198,
"2020-10-27 00:00:00",366312,29526,
"2020-10-28 00:00:00",365878,25405,
"2020-10-29 00:00:00",355108,23840,
"2020-10-30 00:00:00",363275,40851,
"2020-10-31 00:00:00",333173,19530,
"2020-11-01 00:00:00",377047,23047,
"2020-11-02 00:00:00",347125,23153,
"2020-11-03 00:00:00",346450,27221,
"2020-11-04 00:00:00",355278,19985,
"2020-11-05 00:00:00",334974,53896,
"2020-11-06 00:00:00",364611,63295,
"2020-11-07 00:00:00",385002,50031,
"2020-11-08 00:00:00",384175,67067,
"2020-11-09 00:00:00",359602,35402,
"2020-11-10 00:00:00",357919,37403,
"2020-11-11 00:00:00",350719,42714,
"2020-11-12 00:00:00",360353,53448,
"2020-11-13 00:00:00",381217,49110,
"2020-11-14 00:00:00",404048,45542,
"2020-11-15 00:00:00",408172,64752,
"2020-11-16 00:00:00",374680,74892,
"2020-11-17 00:00:00",382107,25863,
"2020-11-18 00:00:00",393675,30591,
"2020-11-19 00:00:00",388209,51718,
"2020-11-20 00:00:00",400441,56576,
"2020-11-21 00:00:00",435473,53743,
"2020-11-22 00:00:00",433839,59830,
"2020-11-23 00:00:00",405145,31029,
"2020-11-24 00:00:00",394582,28508,
"2020-11-25 00:00:00",396957,46568,
"2020-11-26 00:00:00",402714,24720,
"2020-11-27 00:00:00",417104,34061,
"2020-11-28 00:00:00",440877,32868,
"2020-11-29 00:00:00",438119,23563,
"2020-11-30 00:00:00",406080,48834,
"2020-12-01 00:00:00",400859,53991,
"2020-12-02 00:00:00",413921,28246,
"2020-12-03 00:00:00",402951,22612,
"2020-12-04 00:00:00",412461,24705,
"2020-12-05 00:00:00",435718,45280,
"2020-12-06 00:00:00",434478,19821,
"2020-12-07 00:00:00",402995,24830,
"2020-12-08 00:00:00",396208,28829,
"2020-12-09 00:00:00",390512,21495,
"2020-12-10 00:00:00",370749,18644,
"2020-12-11 00:00:00",389069,44619,
"2020-12-12 00:00:00",412664,38627,
"2020-12-13 00:00:00",411293,35350,
"2020-12-14 00:00:00",379089,58528,
"2020-12-15 00:00:00",366717,20151,
"2020-12-16 00:00:00",413505,37907,
"2020-12-17 00:00:00",411777,39689,
"2020-12-18 00:00:00",424603,40262,
"2020-12-19 00:00:00",445857,39681,
"2020-12-20 00:00:00",443468,36524,
"2020-12-21 00:00:00",411781,31604,
"2020-12-22 00:00:00",411995,25357,
"2020-12-23 00:00:00",399264,27107,
"2020-12-24 00:00:00",384577,78188,
"2020-12-25 00:00:00",391729,43917,
"2020-12-26 00:00:00",440637,19361,
"2020-12-27 00:00:00",447894,19396,
"2020-12-28 00:00:00",419305,22929,
"2020-12-29 00:00:00",422479,23283,
"2020-12-30 00:00:00",414897,28596,
"2020-12-31 00:00:00",358893,34541,
"2021-01-01 00:00:00",416747,28686,
"2021-01-02 00:00:00",426721,33025,
"2021-01-03 00:00:00",438959,32544,
"2021-01-04 00:00:00",420318,24495,
"2021-01-05 00:00:00",419119,25064,
"2021-01-06 00:00:00",425430,28459,
"2021-01-07 00:00:00",432574,35725,
"2021-01-08 00:00:00",429530,33765,
"2021-01-09 00:00:00",454324,60739,
"2021-01-10 00:00:00",451649,24449,
"2021-01-11 00:00:00",416055,26333,
"2021-01-12 00:00:00",414614,25179,
"2021-01-13 00:00:00",413897,33638,
"2021-01-14 00:00:00",410936,56297,
"2021-01-15 00:00:00",421204,49697,
"2021-01-16 00:00:00",444153,32898,
"2021-01-17 00:00:00",453629,162678,
"2021-01-18 00:00:00",424562,39988,
"2021-01-19 00:00:00",424118,31401,
"2021-01-20 00:00:00",429872,27278,
"2021-01-21 00:00:00",421397,50418,
"2021-01-22 00:00:00",431689,45707,
"2021-01-23 00:00:00",452989,36531,
"2021-01-24 00:00:00",456784,44344,
"2021-01-25 00:00:00",430231,36955,
"2021-01-26 00:00:00",427413,32054,
"2021-01-27 00:00:00",431708,40587,
"2021-01-28 00:00:00",430954,48204,
"2021-01-29 00:00:00",430294,45962,
"2021-01-30 00:00:00",451631,34593,
"2021-01-31 00:00:00",457281,27350,
"2021-02-01 00:00:00",429621,34684,
"2021-02-02 00:00:00",424040,37344,
"2021-02-03 00:00:00",421649,32041,
"2021-02-04 00:00:00",415688,39137,
"2021-02-05 00:00:00",394483,132393,
"2021-02-06 00:00:00",415745,151698,
"2021-02-07 00:00:00",410402,174486,
"2021-02-08 00:00:00",391746,155414,
"2021-02-09 00:00:00",384591,155188,
"2021-02-10 00:00:00",374636,166412,
"2021-02-11 00:00:00",281878,45671,
"2021-02-12 00:00:00",346770,43904,
"2021-02-13 00:00:00",364886,175140,
"2021-02-14 00:00:00",374450,173971,
"2021-02-15 00:00:00",389632,59496,
"2021-02-16 00:00:00",398518,154850,
"2021-02-17 00:00:00",361572,77195,
"2021-02-18 00:00:00",416467,136419,
"2021-02-19 00:00:00",432598,33658,
"2021-02-20 00:00:00",439571,144951,
"2021-02-21 00:00:00",440972,149156,
"2021-02-22 00:00:00",433439,42719,
"2021-02-23 00:00:00",435736,133814,
"2021-02-24 00:00:00",429928,127581,
"2021-02-25 00:00:00",430872,134973,
"2021-02-26 00:00:00",436835,22836,
"2021-02-27 00:00:00",447430,142698,
"2021-02-28 00:00:00",460071,155403,
"2021-03-01 00:00:00",436014,37000,
"2021-03-02 00:00:00",429068,29080,
"2021-03-03 00:00:00",425257,30190,
"2021-03-04 00:00:00",421918,31945,
"2021-03-05 00:00:00",444052,91599,
"2021-03-06 00:00:00",462347,91393,
"2021-03-07 00:00:00",451829,96070,
"2021-03-08 00:00:00",418039,23840,
"2021-03-09 00:00:00",413354,109744,
"2021-03-10 00:00:00",384359,103623,
"2021-03-11 00:00:00",421501,116466,
"2021-03-12 00:00:00",450496,27680,
"2021-03-13 00:00:00",454613,128122,
"2021-03-14 00:00:00",442758,131827,
"2021-03-15 00:00:00",422559,83710,
"2021-03-16 00:00:00",419658,114993,
"2021-03-17 00:00:00",415407,114026,
"2021-03-18 00:00:00",445227,121032,
"2021-03-19 00:00:00",467758,34941,
"2021-03-20 00:00:00",462232,130160,
"2021-03-21 00:00:00",466356,144748,
"2021-03-22 00:00:00",430104,57410,
"2021-03-23 00:00:00",421849,123791,
"2021-03-24 00:00:00",402118,116141,
"2021-03-25 00:00:00",403281,124632,
"2021-03-26 00:00:00",430868,31625,
"2021-03-27 00:00:00",428391,135284,
"2021-03-28 00:00:00",406055,154807,
"2021-03-29 00:00:00",408211,63300,
"2021-03-30 00:00:00",408004,67261,
"2021-03-31 00:00:00",435475,30620,
"2021-04-01 00:00:00",438258,32089,
"2021-04-02 00:00:00",451952,43989,
"2021-04-03 00:00:00",454912,33055,
"2021-04-04 00:00:00",458345,28437,
"2021-04-05 00:00:00",438287,39262,
"2021-04-06 00:00:00",419519,80784,
"2021-04-07 00:00:00",416735,47090,
"2021-04-08 00:00:00",408832,27332,
"2021-04-09 00:00:00",431349,36708,
"2021-04-10 00:00:00",448948,35725,
"2021-04-11 00:00:00",443757,33405,
"2021-04-12 00:00:00",408524,30590,
"2021-04-13 00:00:00",384902,76672,
"2021-04-14 00:00:00",409742,34840,
"2021-04-15 00:00:00",387987,32500,
"2021-04-16 00:00:00",413188,49477,
"2021-04-17 00:00:00",418899,63865,
"2021-04-18 00:00:00",404780,56697,
"2021-04-19 00:00:00",383635,23147,
"2021-04-20 00:00:00",372970,51030,
"2021-04-21 00:00:00",385074,59719,
"2021-04-22 00:00:00",382116,40104,
"2021-04-23 00:00:00",412187,52109,
"2021-04-24 00:00:00",409347,49754,
"2021-04-25 00:00:00",405998,83511,
"2021-04-26 00:00:00",382315,22538,
"2021-04-27 00:00:00",377525,43824,
"2021-04-28 00:00:00",395897,53547,
"2021-04-29 00:00:00",387764,33713,
"2021-04-30 00:00:00",383798,46948,
"2021-05-01 00:00:00",368599,50444,
"2021-05-02 00:00:00",374847,51557,
"2021-05-03 00:00:00",382627,26303,
"2021-05-04 00:00:00",399320,47035,
"2021-05-05 00:00:00",399850,77988,
"2021-05-06 00:00:00",389252,37624,
"2021-05-07 00:00:00",401113,32899,
"2021-05-08 00:00:00",418917,31428,
"2021-05-09 00:00:00",393069,32269,
"2021-05-10 00:00:00",387681,24300,
"2021-05-11 00:00:00",379741,23297,
"2021-05-12 00:00:00",384783,30131,
"2021-05-13 00:00:00",383527,59843,
"2021-05-14 00:00:00",403406,54379,
"2021-05-15 00:00:00",419509,51672,
"2021-05-16 00:00:00",412401,56789,
"2021-05-17 00:00:00",386143,53347,
"2021-05-18 00:00:00",391654,23837,
"2021-05-19 00:00:00",384241,46992,
"2021-05-20 00:00:00",354763,49287,
"2021-05-21 00:00:00",369018,56162,
"2021-05-22 00:00:00",400235,49399,
"2021-05-23 00:00:00",385756,48316,
"2021-05-24 00:00:00",389897,37280,
"2021-05-25 00:00:00",387505,72423,
"2021-05-26 00:00:00",399055,46932,
"2021-05-27 00:00:00",391255,24807,
"2021-05-28 00:00:00",398299,96692,
"2021-05-29 00:00:00",411161,32555,
"2021-05-30 00:00:00",396742,34811,
"2021-05-31 00:00:00",377825,31253,
"2021-06-01 00:00:00",364870,56915,
"2021-06-02 00:00:00",413576,56889,
"2021-06-03 00:00:00",416239,57502,
"2021-06-04 00:00:00",421077,40076,
"2021-06-05 00:00:00",431012,60752,
"2021-06-06 00:00:00",420950,95187,
"2021-06-07 00:00:00",396295,67475,
"2021-06-08 00:00:00",395550,37443,
"2021-06-09 00:00:00",394818,33302,
"2021-06-10 00:00:00",390075,56591,
"2021-06-11 00:00:00",395110,47184,
"2021-06-12 00:00:00",393578,87293,
"2021-06-13 00:00:00",398598,55959,
"2021-06-14 00:00:00",393727,29670,
"2021-06-15 00:00:00",378535,110190,
"2021-06-16 00:00:00",374559,29361,
"2021-06-17 00:00:00",364646,47718,
"2021-06-18 00:00:00",380337,45884,
"2021-06-19 00:00:00",381119,45619,
"2021-06-20 00:00:00",377065,49157,
"2021-06-21 00:00:00",365077,28208,
"2021-06-22 00:00:00",359676,62975,
"2021-06-23 00:00:00",359262,24739,
"2021-06-24 00:00:00",362019,44709,
"2021-06-25 00:00:00",377699,49929,
"2021-06-26 00:00:00",384192,55135,
"2021-06-27 00:00:00",378630,62090,
"2021-06-28 00:00:00",369933,30757,
"2021-06-29 00:00:00",373893,45358,
"2021-06-30 00:00:00",372133,52192,
"2021-07-01 00:00:00",374799,148530,
"2021-07-02 00:00:00",398307,50376,
"2021-07-03 00:00:00",404319,87320,
"2021-07-04 00:00:00",395824,59165,
"2021-07-05 00:00:00",378648,39036,
"2021-07-06 00:00:00",375624,47430,
"2021-07-07 00:00:00",413414,51338,
"2021-07-08 00:00:00",398363,32327,
"2021-07-09 00:00:00",401500,32156,
"2021-07-10 00:00:00",412815,50339,
"2021-07-11 00:00:00",410019,31908,
"2021-07-12 00:00:00",382769,74556,
"2021-07-13 00:00:00",389784,46862,
"2021-07-14 00:00:00",386456,44283,
"2021-07-15 00:00:00",383892,36081,
"2021-07-16 00:00:00",398253,83577,
"2021-07-17 00:00:00",403070,69135,
"2021-07-18 00:00:00",401529,191840,
"2021-07-19 00:00:00",389722,30627,
"2021-07-20 00:00:00",377131,34421,
"2021-07-21 00:00:00",383292,55587,
"2021-07-22 00:00:00",375771,54956,
"2021-07-23 00:00:00",385766,43759,
"2021-07-24 00:00:00",393318,47097,
"2021-07-25 00:00:00",396804,42710,
"2021-07-26 00:00:00",385404,34712,
"2021-07-27 00:00:00",372518,38895,
"2021-07-28 00:00:00",385804,40983,
"2021-07-29 00:00:00",381805,29810,
"2021-07-30 00:00:00",383674,43339,
"2021-07-31 00:00:00",386898,43115,
"2021-08-01 00:00:00",381960,45757,
"2021-08-02 00:00:00",373780,34040,
"2021-08-03 00:00:00",363946,52958,
"2021-08-04 00:00:00",393195,61925,
"2021-08-05 00:00:00",408750,23505,
"2021-08-06 00:00:00",413380,46358,
"2021-08-07 00:00:00",416393,42396,
"2021-08-08 00:00:00",414164,64922,
"2021-08-09 00:00:00",403277,39891,
"2021-08-10 00:00:00",429774,27135,
"2021-08-11 00:00:00",444442,36912,
"2021-08-12 00:00:00",432470,32547,
"2021-08-13 00:00:00",426415,44421,
"2021-08-14 00:00:00",406819,36540,
"2021-08-15 00:00:00",431295,32338,
"2021-08-16 00:00:00",405600,28714,
"2021-08-17 00:00:00",316791,54594,
"2021-08-18 00:00:00",376843,59862,
"2021-08-19 00:00:00",367735,52553,
"2021-08-20 00:00:00",388254,29432,
"2021-08-21 00:00:00",398024,58569,
"2021-08-22 00:00:00",394497,62399,
"2021-08-23 00:00:00",387539,55524,
"2021-08-24 00:00:00",387266,22256,
"2021-08-25 00:00:00",379443,28176,
"2021-08-26 00:00:00",377261,52213,
"2021-08-27 00:00:00",384586,63886,
"2021-08-28 00:00:00",393691,64499,
"2021-08-29 00:00:00",384649,67825,
"2021-08-30 00:00:00",381883,32559,
"2021-08-31 00:00:00",377962,36636,
"2021-09-01 00:00:00",372900,35817,
"2021-09-02 00:00:00",364825,39346,
"2021-09-03 00:00:00",384282,21603,
"2021-09-04 00:00:00",400709,27199,
"2021-09-05 00:00:00",389126,26754,
"2021-09-06 00:00:00",366029,27189,
"2021-09-07 00:00:00",349998,28765,
"2021-09-08 00:00:00",370526,35445,
"2021-09-09 00:00:00",362083,53358,
"2021-09-10 00:00:00",371311,42990,
"2021-09-11 00:00:00",384242,54541,
"2021-09-12 00:00:00",371851,36228,
"2021-09-13 00:00:00",355271,22865,
"2021-09-14 00:00:00",353151,44442,
"2021-09-15 00:00:00",356156,28967,
"2021-09-16 00:00:00",357308,61093,
"2021-09-17 00:00:00",371708,56761,
"2021-09-18 00:00:00",375265,49822,
"2021-09-19 00:00:00",382426,65120,
"2021-09-20 00:00:00",374697,24071,
"2021-09-21 00:00:00",355425,42208,
"2021-09-22 00:00:00",364982,22770,
"2021-09-23 00:00:00",356971,51807,
"2021-09-24 00:00:00",377103,48412,
"2021-09-25 00:00:00",365949,41973,
"2021-09-26 00:00:00",342079,46963,
"2021-09-27 00:00:00",337765,32426,
"2021-09-28 00:00:00",324410,35476,
"2021-09-29 00:00:00",334074,20462,
"2021-09-30 00:00:00",329057,48319,
"2021-10-01 00:00:00",331054,52775,
"2021-10-02 00:00:00",333166,52712,
"2021-10-03 00:00:00",337804,64193,
"2021-10-04 00:00:00",342437,20145,
"2021-10-05 00:00:00",341912,20824,
"2021-10-06 00:00:00",377217,43255,
"2021-10-07 00:00:00",370964,19900,
"2021-10-08 00:00:00",370381,28291,
"2021-10-09 00:00:00",393772,17027,
"2021-10-10 00:00:00",389449,48031,
"2021-10-11 00:00:00",342617,15755,
"2021-10-12 00:00:00",328692,25690,
"2021-10-13 00:00:00",322666,24357,
"2021-10-14 00:00:00",325030,18409,
"2021-10-15 00:00:00",334994,53599,
"2021-10-16 00:00:00",347298,109117,
"2021-10-17 00:00:00",331260,16577,
"2021-10-18 00:00:00",309353,19164,
"2021-10-19 00:00:00",316872,37404,
"2021-10-20 00:00:00",336676,18578,
"2021-10-21 00:00:00",324161,18120,
"2021-10-22 00:00:00",328114,30153,
"2021-10-23 00:00:00",334657,26082,
"2021-10-24 00:00:00",335468,18110,
"2021-10-25 00:00:00",315807,17423,
"2021-10-26 00:00:00",317576,138589,
"2021-10-27 00:00:00",323384,17938,
"2021-10-28 00:00:00",325421,12297,
"2021-10-29 00:00:00",335193,27941,
"2021-10-30 00:00:00",330768,26123,
"2021-10-31 00:00:00",318334,14729,
"2021-11-01 00:00:00",319162,18255,
"2021-11-02 00:00:00",311414,20055,
"2021-11-03 00:00:00",297475,53513,
"2021-11-04 00:00:00",298593,31550,
"2021-11-05 00:00:00",317158,124748,
"2021-11-06 00:00:00",261062,16709,
"2021-11-07 00:00:00",328192,24497,
"2021-11-08 00:00:00",293759,17978,
"2021-11-09 00:00:00",286248,17525,
"2021-11-10 00:00:00",286167,16718,
"2021-11-11 00:00:00",282120,18794,
"2021-11-12 00:00:00",313709,27970,
"2021-11-13 00:00:00",331588,23055,
"2021-11-14 00:00:00",327718,22987,
"2021-11-15 00:00:00",304020,27918,
"2021-11-16 00:00:00",298752,28503,
"2021-11-17 00:00:00",302177,33395,
"2021-11-18 00:00:00",300255,64692,
"2021-11-19 00:00:00",304479,64705,
"2021-11-20 00:00:00",329843,102165,
"2021-11-21 00:00:00",332963,107408,
"2021-11-22 00:00:00",311004,35579,
"2021-11-23 00:00:00",300410,101751,
"2021-11-24 00:00:00",309369,95079,
"2021-11-25 00:00:00",305952,100770,
"2021-11-26 00:00:00",329397,25310,
"2021-11-27 00:00:00",341570,101814,
"2021-11-28 00:00:00",344841,106246,
"2021-11-29 00:00:00",323965,95721,
"2021-11-30 00:00:00",318236,90582,
"2021-12-01 00:00:00",323237,86554,
"2021-12-02 00:00:00",323152,89701,
"2021-12-03 00:00:00",346402,33694,
"2021-12-04 00:00:00",359198,102433,
"2021-12-05 00:00:00",358776,112316,
"2021-12-06 00:00:00",332716,81630,
"2021-12-07 00:00:00",330218,85697,
"2021-12-08 00:00:00",332319,82928,
"2021-12-09 00:00:00",333090,87388,
"2021-12-10 00:00:00",358729,14805,
"2021-12-11 00:00:00",363651,94018,
"2021-12-12 00:00:00",366455,107277,
"2021-12-13 00:00:00",341871,13026,
"2021-12-14 00:00:00",334295,11114,
"2021-12-15 00:00:00",334295,13621,
"2021-12-16 00:00:00",320240,92202,
"2021-12-17 00:00:00",339944,90274,
"2021-12-18 00:00:00",344591,93569,
"2021-12-19 00:00:00",335726,108392,
"2021-12-20 00:00:00",325213,19162,
"2021-12-21 00:00:00",325776,19530,
"2021-12-22 00:00:00",331114,18839,
"2021-12-23 00:00:00",322298,30104,
"2021-12-24 00:00:00",325149,13951,
"2021-12-25 00:00:00",333724,17243,
"2021-12-26 00:00:00",340260,31783,
"2021-12-27 00:00:00",328271,13790,
"2021-12-28 00:00:00",325726,15207,
"2021-12-29 00:00:00",321938,27395,
"2021-12-30 00:00:00",317979,18251,
"2021-12-31 00:00:00",279623,30647,
"2022-01-01 00:00:00",325101,13492,
"2022-01-02 00:00:00",346215,15375,
"2022-01-03 00:00:00",336367,14833,
"2022-01-04 00:00:00",331819,22226,
"2022-01-05 00:00:00",333813,24172,
"2022-01-06 00:00:00",331935,25292,
"2022-01-07 00:00:00",337494,27310,
"2022-01-08 00:00:00",356557,18092,
"2022-01-09 00:00:00",351766,16601,
"2022-01-10 00:00:00",318253,25183,
"2022-01-11 00:00:00",22055,3067,
"2022-01-12 00:00:00",668706,58272,
"2022-01-13 00:00:00",625564,66923,
"2022-01-14 00:00:00",657135,39398,
"2022-01-15 00:00:00",691794,38393,
"2022-01-16 00:00:00",699792,29505,
"2022-01-17 00:00:00",598428,56736,
"2022-01-18 00:00:00",576680,45427,
"2022-01-19 00:00:00",567516,48367,
"2022-01-20 00:00:00",528575,64299,
"2022-01-21 00:00:00",547706,61479,
"2022-01-22 00:00:00",595781,43059,
"2022-01-23 00:00:00",604711,31756,
"2022-01-24 00:00:00",526863,37837,
"2022-01-25 00:00:00",505694,34886,
"2022-01-26 00:00:00",515678,89390,
"2022-01-27 00:00:00",489753,84244,
"2022-01-28 00:00:00",492345,47613,
"2022-01-29 00:00:00",495759,44324,
"2022-01-30 00:00:00",477696,37226,
"2022-01-31 00:00:00",346254,45295,
"2022-02-01 00:00:00",397262,73015,
"2022-02-02 00:00:00",407619,121626,
"2022-02-03 00:00:00",415508,48066,
"2022-02-04 00:00:00",422878,39428,
"2022-02-05 00:00:00",457191,39279,
"2022-02-06 00:00:00",481932,29170,
"2022-02-07 00:00:00",461305,30198,
"2022-02-08 00:00:00",468317,43383,
"2022-02-09 00:00:00",467435,37681,
"2022-02-10 00:00:00",461856,29743,
"2022-02-11 00:00:00",491760,64920,
"2022-02-12 00:00:00",515551,49449,
"2022-02-13 00:00:00",522447,23659,
"2022-02-14 00:00:00",442296,24896,
"2022-02-15 00:00:00",458401,38683,
"2022-02-16 00:00:00",483587,45932,
"2022-02-17 00:00:00",487746,25916,
"2022-02-18 00:00:00",505977,43290,
"2022-02-19 00:00:00",532115,46622,
"2022-02-20 00:00:00",529134,43607,
"2022-02-21 00:00:00",492578,25242,
"2022-02-22 00:00:00",489072,38137,
"2022-02-23 00:00:00",516443,49029,
"2022-02-24 00:00:00",469031,27451,
"2022-02-25 00:00:00",498762,85723,
"2022-02-26 00:00:00",517585,36627,
"2022-02-27 00:00:00",514654,46273,
"2022-02-28 00:00:00",473313,24904,
"2022-03-01 00:00:00",468649,46572,
