"DateTime","Counter-Strike: Global Offensive","Sid Meier's Civilization V","Grand Theft Auto V","Sid Meier's Civilization VI","The Elder Scrolls V: Skyrim Special Edition","Far Cry 5","PUBG: BATTLEGROUNDS","Monster Hunter: World","Assassin's Creed Odyssey","太吾绘卷 The Scroll Of Taiwu"
"2017-12-08 00:00:00",573360,34867,70511,23164,13400,1,2845552,4,,
"2017-12-09 00:00:00",597245,43225,89168,29826,17783,1,2913526,3,,
"2017-12-10 00:00:00",568209,42409,91316,29813,19333,1,2751550,3,,
"2017-12-11 00:00:00",525852,31906,71293,22524,14648,1,2652413,6,,
"2017-12-12 00:00:00",507127,30389,126152,19884,12771,1,2668501,4,,
"2017-12-13 00:00:00",504585,29523,119125,19413,12143,2,2680201,2,,
"2017-12-14 00:00:00",509276,29945,110456,19390,11883,2,2616642,4,,
"2017-12-15 00:00:00",547230,32737,127875,21129,12424,1,2804838,3,,
"2017-12-16 00:00:00",567984,40519,154459,27487,15854,1,2869156,,,
"2017-12-17 00:00:00",555527,40357,141498,28735,17136,,2648933,,,
"2017-12-18 00:00:00",523730,33149,105571,21779,13639,1,2600604,4,,
"2017-12-19 00:00:00",516719,32238,107180,20880,12838,,2648596,4,,
"2017-12-20 00:00:00",523831,32115,113418,21058,12895,1,2699268,3,,
"2017-12-21 00:00:00",523752,33089,123599,21675,13016,1,1901658,5,,
"2017-12-22 00:00:00",555899,37346,150243,25143,13716,1,2912831,7,,
"2017-12-23 00:00:00",563128,42580,161903,29432,15724,,2893414,,,
"2017-12-24 00:00:00",480947,36138,152716,25520,14436,,2701140,,,
"2017-12-25 00:00:00",498570,40009,145268,29196,15583,1,2720182,3,,
"2017-12-26 00:00:00",541428,43394,148170,30944,17312,,2879002,3,,
"2017-12-27 00:00:00",567700,44075,154982,30673,17603,1,2911567,,,
"2017-12-28 00:00:00",571746,44441,158567,30969,17917,,2940119,1,,
"2017-12-29 00:00:00",595916,45192,168488,31465,18075,,3105063,,,
"2017-12-30 00:00:00",601351,48964,170644,35137,19880,,3027050,,,
"2017-12-31 00:00:00",525010,42171,160876,31471,17455,,2735776,,,
"2018-01-01 00:00:00",562303,50717,147852,36452,21548,,2792515,,,
"2018-01-02 00:00:00",585366,42601,148051,30313,18744,,2987585,,,
"2018-01-03 00:00:00",586264,40611,143826,27580,17535,,2948824,,,
"2018-01-04 00:00:00",594399,42905,139009,28639,18151,1,2908153,1,,
"2018-01-05 00:00:00",624935,42037,158124,30703,17717,,3111095,2,,
"2018-01-06 00:00:00",637505,48242,168575,42249,20789,,3165053,,,
"2018-01-07 00:00:00",630304,46903,157769,42913,21544,,3028424,,,
"2018-01-08 00:00:00",576748,36643,125418,33400,17467,,2916008,,,
"2018-01-09 00:00:00",566722,32940,117320,28787,14653,2,2882162,3,,
"2018-01-10 00:00:00",567567,32025,111188,27975,13859,4,2821337,5,,
"2018-01-11 00:00:00",568774,32285,106271,27852,14210,5,2608675,3,,
"2018-01-12 00:00:00",668760,37143,117547,32576,15652,3,3119191,5,,
"2018-01-13 00:00:00",719298,45595,134467,41842,19897,2,3257248,,,
"2018-01-14 00:00:00",685671,44616,126661,42196,20991,1,3149524,,,
"2018-01-15 00:00:00",636333,37875,93718,34079,17961,1,3035560,6,,
"2018-01-16 00:00:00",593744,33285,91212,29246,15350,1,2984565,5,,
"2018-01-17 00:00:00",599972,33023,90051,28831,15246,4,3021621,4,,
"2018-01-18 00:00:00",595232,31780,87628,27437,14180,3,2995704,4,,
"2018-01-19 00:00:00",655649,34671,97413,30125,14807,5,3082953,4,,
"2018-01-20 00:00:00",699554,43298,114171,39862,19037,2,3156713,,,
"2018-01-21 00:00:00",680851,43045,110962,40552,20406,2,3088609,,,
"2018-01-22 00:00:00",624715,32356,82222,30308,15382,2,2975607,5,,
"2018-01-23 00:00:00",625218,31669,83708,27780,13474,2,2972069,5,,
"2018-01-24 00:00:00",615915,30635,83190,26538,13000,2,2935037,5,,
"2018-01-25 00:00:00",637926,31125,83799,27491,13169,5,2655842,5,,
"2018-01-26 00:00:00",678188,34118,88191,30708,13533,3,3034540,5,,
"2018-01-27 00:00:00",706921,42697,100670,41393,17601,,3092549,1,,
"2018-01-28 00:00:00",696163,43074,100452,42814,18891,,3071708,1,,
"2018-01-29 00:00:00",644694,32132,75357,32233,14254,3,2915453,5,,
"2018-01-30 00:00:00",638633,30829,76737,28650,12633,1,2940731,7,,
"2018-01-31 00:00:00",637591,29864,76384,27739,12333,3,2894346,5,,
"2018-02-01 00:00:00",636677,30053,73780,28302,11975,5,2734796,4,,
"2018-02-02 00:00:00",677325,33680,80666,31951,12908,1,2811749,4,,
"2018-02-03 00:00:00",691196,42661,92915,41322,16997,1,2957507,,,
"2018-02-04 00:00:00",680014,43575,92150,42406,18793,3,2933527,,,
"2018-02-05 00:00:00",598428,31128,68385,28159,12600,5,2820516,6,,
"2018-02-06 00:00:00",596670,30102,69119,26269,11869,6,2803438,5,,
"2018-02-07 00:00:00",605058,31212,69611,25886,12322,2,2543501,4,,
"2018-02-08 00:00:00",591147,30187,67157,52478,11335,1,2750007,6,,
"2018-02-09 00:00:00",640351,34430,71587,62816,12377,1,2679866,6,,
"2018-02-10 00:00:00",660501,43226,81278,79434,16114,1,2690449,1,,
"2018-02-11 00:00:00",643976,44251,83031,80213,17736,1,2700520,1,,
"2018-02-12 00:00:00",597726,34025,67324,57468,13606,1,2540839,2,,
"2018-02-13 00:00:00",600257,30849,66357,45302,11388,1,2434563,5,,
"2018-02-14 00:00:00",573227,28772,65844,40779,10772,1,2177418,6,,
"2018-02-15 00:00:00",587720,30511,62271,41831,11140,,1684566,5,,
"2018-02-16 00:00:00",672985,35125,69149,44941,12505,,2041561,6,,
"2018-02-17 00:00:00",686585,43866,87504,57387,16089,1,2165638,1,,
"2018-02-18 00:00:00",676972,44895,94308,57971,17629,1,2258546,,,
"2018-02-19 00:00:00",627876,38705,78843,47033,15338,1,2233947,5,,
"2018-02-20 00:00:00",606328,32019,81719,37469,12491,,2316442,11,,
"2018-02-21 00:00:00",616435,31801,78687,36106,12260,1,2437625,,,
"2018-02-22 00:00:00",626295,31949,81431,34658,12208,2,2187318,,,
"2018-02-23 00:00:00",640398,34095,82695,36351,12577,4,2597848,,,
"2018-02-24 00:00:00",671699,42127,92524,46182,16160,2,2713437,,,
"2018-02-25 00:00:00",644153,42015,89188,47095,17604,2,2750196,,,
"2018-02-26 00:00:00",582008,31618,69180,34408,13498,3,2498316,,,
"2018-02-27 00:00:00",578734,29835,69355,30029,11971,3,2712416,,,
"2018-02-28 00:00:00",585699,29835,73053,29545,11914,2,2731402,,,
"2018-03-01 00:00:00",571844,30647,68854,29152,11851,,2646691,,,
"2018-03-02 00:00:00",638187,34148,76910,32571,12929,1,2670202,,,
"2018-03-03 00:00:00",674462,40784,89538,40235,16459,,2802807,,,
"2018-03-04 00:00:00",631236,40457,83639,40930,17692,,2697444,,,
"2018-03-05 00:00:00",566908,30165,61254,30071,13564,1,2603557,,,
"2018-03-06 00:00:00",571364,27999,60593,26273,11785,,2597254,,,
"2018-03-07 00:00:00",609941,29975,63018,26801,12132,1,2611750,,,
"2018-03-08 00:00:00",579562,29428,62556,26465,12204,2,2546480,,,
"2018-03-09 00:00:00",622953,33480,71939,30501,12480,1,2652781,,,
"2018-03-10 00:00:00",660359,42558,84776,40160,16109,1,2736269,,,
"2018-03-11 00:00:00",624754,44193,75674,42950,17747,,2608166,,,
"2018-03-12 00:00:00",549112,34379,55841,31706,13414,3,2464229,,,
"2018-03-13 00:00:00",548653,33652,54683,29284,12747,1,2100904,,,
"2018-03-14 00:00:00",540552,31908,54835,27247,12644,1,2519524,,,
"2018-03-15 00:00:00",540695,30949,54739,26447,12140,4,2508880,,,
"2018-03-16 00:00:00",612997,35516,64641,30077,13292,6,2724247,,,
"2018-03-17 00:00:00",634880,41921,78539,38293,16480,7,2807003,,,
"2018-03-18 00:00:00",612211,42807,73476,39607,17946,6,2613261,,,
"2018-03-19 00:00:00",529982,31951,54659,28902,13749,7,2466420,,,
"2018-03-20 00:00:00",528422,30914,57889,25931,12574,7,2435565,,,
"2018-03-21 00:00:00",527812,32329,57147,26519,12909,6,2402488,,,
"2018-03-22 00:00:00",523792,30337,58571,25131,12291,8,2327636,,,
"2018-03-23 00:00:00",567442,32784,70659,26886,12691,9,2551186,,,
"2018-03-24 00:00:00",593672,40654,79581,35133,16058,1,2747269,,,
"2018-03-25 00:00:00",583809,41146,82618,36220,17333,1,2522023,,,
"2018-03-26 00:00:00",535668,31212,66003,25285,12895,4,2331646,,,
"2018-03-27 00:00:00",524781,29567,68111,23524,12079,78107,2392156,,,
"2018-03-28 00:00:00",553566,30200,71183,23665,11850,83159,2350681,,,
"2018-03-29 00:00:00",545064,30921,78047,24285,12105,81662,2404535,,,
"2018-03-30 00:00:00",589158,35847,89843,28999,13736,89477,2634331,,,
"2018-03-31 00:00:00",544396,37787,95390,31622,14949,92445,2486554,,,
"2018-04-01 00:00:00",522474,38754,89956,32186,15843,89779,2347833,,,
"2018-04-02 00:00:00",510461,33435,82754,27159,14073,74590,2222281,,,
"2018-04-03 00:00:00",481121,29426,74861,22649,11427,58642,2226291,,,
"2018-04-04 00:00:00",493898,28565,76670,22426,11235,53589,2461794,,,
"2018-04-05 00:00:00",478398,28358,73344,22447,11678,50215,2433921,,,
"2018-04-06 00:00:00",515858,31244,75649,24210,12265,50333,2438825,,,
"2018-04-07 00:00:00",523827,38364,78087,30934,15710,61468,2339259,,,
"2018-04-08 00:00:00",502355,38406,75745,31194,17084,61326,2260520,,,
"2018-04-09 00:00:00",442875,28275,60381,22085,12536,44233,2150591,,,
"2018-04-10 00:00:00",441873,26965,61105,20343,11540,35583,2144661,,,
"2018-04-11 00:00:00",442723,26527,60872,20269,11264,31558,2124506,,,
"2018-04-12 00:00:00",449917,27742,61874,20086,12192,30078,1877716,,,
"2018-04-13 00:00:00",486166,32376,69561,22640,16025,30551,2428897,,,
"2018-04-14 00:00:00",501226,40142,79226,29494,22302,38762,2408125,,,
"2018-04-15 00:00:00",485242,41942,74158,31781,25404,40628,2222605,,,
"2018-04-16 00:00:00",446893,30994,58816,22557,16648,28518,1989003,,,
"2018-04-17 00:00:00",437164,29102,58453,20311,15310,22580,1945381,,,
"2018-04-18 00:00:00",427398,27741,57223,19567,14894,20971,1954853,,,
"2018-04-19 00:00:00",421633,27508,54384,19301,14568,19383,1992584,,,
"2018-04-20 00:00:00",461568,29775,62050,21097,15168,19692,2298063,,,
"2018-04-21 00:00:00",487714,37019,70707,27339,19679,25453,2306962,,,
"2018-04-22 00:00:00",492181,37913,66986,28613,22013,26461,2167270,,,
"2018-04-23 00:00:00",443309,28659,53420,20704,16233,18754,1976595,,,
"2018-04-24 00:00:00",428943,27872,54124,19801,15035,16001,1911117,,,
"2018-04-25 00:00:00",431212,27285,52858,18996,14311,14759,1940222,,,
"2018-04-26 00:00:00",429449,27569,52308,19101,13907,13936,1857855,,,
"2018-04-27 00:00:00",444255,29347,58142,20625,14474,14328,1861128,,,
"2018-04-28 00:00:00",465955,35707,65312,26199,18325,18414,2028515,,,
"2018-04-29 00:00:00",473796,38688,66845,28673,20457,19944,1978515,,,
"2018-04-30 00:00:00",455403,30952,60669,21659,15266,14568,1990013,,,
"2018-05-01 00:00:00",435923,30543,57985,22095,15159,13569,1920870,,,
"2018-05-02 00:00:00",401273,27256,50534,19169,13810,11799,1854643,,,
"2018-05-03 00:00:00",406918,27850,46454,18899,13455,10803,1599724,,,
"2018-05-04 00:00:00",436659,29907,59584,20430,13823,11199,2179344,,,
"2018-05-05 00:00:00",454436,35107,62927,25007,16982,13848,2120708,,,
"2018-05-06 00:00:00",443751,36234,60036,26643,18533,14418,1996661,,,
"2018-05-07 00:00:00",400741,28510,47869,19740,13944,10834,1823331,,,
"2018-05-08 00:00:00",416641,27842,54614,18582,12894,9034,1808215,,,
"2018-05-09 00:00:00",374213,27619,58898,18536,12758,8360,1807300,,,
"2018-05-10 00:00:00",386331,28575,65002,20146,13202,8684,1824830,,,
"2018-05-11 00:00:00",422768,30270,71138,21737,13553,8481,1838953,,,
"2018-05-12 00:00:00",435667,35865,83671,26753,16730,10933,1885965,,,
"2018-05-13 00:00:00",423090,36159,80378,27411,18236,10995,1725044,,,
"2018-05-14 00:00:00",386353,28371,65915,20033,13674,8021,1603647,,,
"2018-05-15 00:00:00",381411,28060,65065,19533,13311,7080,1582474,,,
"2018-05-16 00:00:00",386297,27632,66452,19690,13115,6750,1594080,,,
"2018-05-17 00:00:00",378731,27736,63536,20074,12864,6600,1567378,,,
"2018-05-18 00:00:00",410765,29815,74009,21878,13397,7108,1802768,,,
"2018-05-19 00:00:00",424847,35789,82861,28221,16734,9214,1806076,,,
"2018-05-20 00:00:00",416185,37393,77325,30038,18627,9528,1681088,,,
"2018-05-21 00:00:00",397327,30564,41163,23634,14680,6986,1580484,,,
"2018-05-22 00:00:00",386506,28590,46119,21228,13234,6040,1575365,,,
"2018-05-23 00:00:00",382180,27914,61224,20597,12908,5624,1540243,,,
"2018-05-24 00:00:00",387091,27869,61319,20055,12613,5687,1558344,,,
"2018-05-25 00:00:00",406335,29694,67345,21925,13237,6219,1684366,,,
"2018-05-26 00:00:00",404882,32958,72496,25583,15366,7488,1734247,,,
"2018-05-27 00:00:00",420441,36502,68299,27585,17219,7984,1570216,,,
"2018-05-28 00:00:00",411336,35065,61461,25867,17158,7547,1483945,,,
"2018-05-29 00:00:00",403800,29222,62202,19918,13608,5841,1500954,,,
"2018-05-30 00:00:00",391231,28571,63460,19455,13288,5573,1533069,,,
"2018-05-31 00:00:00",414384,28803,65945,19638,13179,5571,1489915,,,
"2018-06-01 00:00:00",401912,29759,70569,20470,13351,5544,1625791,,,
"2018-06-02 00:00:00",398415,34735,75999,25059,15880,6778,1652570,,,
"2018-06-03 00:00:00",422310,36519,72814,26710,17751,7090,1586565,,,
"2018-06-04 00:00:00",400075,29095,61518,19532,13651,5376,1539619,,,
"2018-06-05 00:00:00",401950,28635,60407,19045,13512,7520,1586049,,,
"2018-06-06 00:00:00",401474,27694,57988,18351,12983,7003,1533823,,,
"2018-06-07 00:00:00",395399,27548,57209,18229,12648,6029,1536429,,,
"2018-06-08 00:00:00",385574,28847,61757,19509,12704,5824,1767366,,,
"2018-06-09 00:00:00",406915,34023,67090,24489,15341,7072,1724861,,,
"2018-06-10 00:00:00",401825,36104,64986,26443,16973,7190,1586492,,,
"2018-06-11 00:00:00",406801,29831,55663,19737,15036,5396,1487069,,,
"2018-06-12 00:00:00",396623,28496,58346,18841,14891,5281,1508372,,,
"2018-06-13 00:00:00",407797,28133,57626,18347,14758,4788,1506084,,,
"2018-06-14 00:00:00",396812,27435,56667,18079,14687,4431,1477682,,,
"2018-06-15 00:00:00",355709,27854,58881,18344,14399,4463,1471233,,,
"2018-06-16 00:00:00",375844,32482,63498,22948,16781,5664,1408530,,,
"2018-06-17 00:00:00",396111,34020,69540,24570,18460,6191,1495313,,,
"2018-06-18 00:00:00",391787,28237,56443,18359,15568,4557,1432449,,,
"2018-06-19 00:00:00",389800,28050,55394,18251,15361,4401,1290032,,,
"2018-06-20 00:00:00",404184,27463,55792,17687,14918,4259,1285109,,,
"2018-06-21 00:00:00",380788,26705,57264,17540,13974,3972,1359864,,,
"2018-06-22 00:00:00",388254,30183,70522,20508,14696,5083,1524462,,,
"2018-06-23 00:00:00",385005,35038,91782,26323,17198,6757,1688343,,,
"2018-06-24 00:00:00",403726,38422,102352,28289,19397,7765,1637530,,,
"2018-06-25 00:00:00",389087,32435,99413,21438,16231,5873,1578485,,,
"2018-06-26 00:00:00",381327,31461,106303,20455,15495,5689,1520207,,,
"2018-06-27 00:00:00",377047,30830,111058,19973,15305,5195,1440186,,,
"2018-06-28 00:00:00",378351,30175,109343,19546,14784,5075,1289154,,,
"2018-06-29 00:00:00",379774,32019,115796,21221,15014,5258,1356343,,,
"2018-06-30 00:00:00",371997,35504,119712,25950,17124,6353,1336887,,,
"2018-07-01 00:00:00",396799,37740,124304,27537,18980,6717,1353031,,,
"2018-07-02 00:00:00",389880,32830,120864,21619,16352,5420,1295000,,,
"2018-07-03 00:00:00",365647,30763,117699,20091,15432,5052,1297869,,,
"2018-07-04 00:00:00",399953,36857,122427,25611,18221,6048,1306329,,,
"2018-07-05 00:00:00",393703,33718,126990,22238,16432,5432,1244353,,,
"2018-07-06 00:00:00",372084,32518,130831,21938,15876,5290,1309303,,,
"2018-07-07 00:00:00",370039,35148,133186,26153,17308,5967,1335704,,,
"2018-07-08 00:00:00",420674,38489,131670,28015,19318,6218,1324480,,,
"2018-07-09 00:00:00",429650,32604,122688,21519,16135,4854,1285515,,,
"2018-07-10 00:00:00",378806,29284,110228,19169,14987,4421,1284166,,,
"2018-07-11 00:00:00",381982,28075,106392,18696,14579,4199,1277500,,,
"2018-07-12 00:00:00",403220,30287,99593,20097,14968,4250,1202176,,,
"2018-07-13 00:00:00",386670,30761,102188,21010,14674,4120,1272032,,,
"2018-07-14 00:00:00",386930,35581,100742,25674,17030,4982,1241282,,,
"2018-07-15 00:00:00",421859,37904,102857,27076,18981,5359,1250115,,,
"2018-07-16 00:00:00",410965,31374,94387,20808,15522,4246,1236782,,,
"2018-07-17 00:00:00",410387,30504,95388,19809,15277,5946,1250318,,,
"2018-07-18 00:00:00",412253,30018,95865,19837,14882,6197,1237700,,,
"2018-07-19 00:00:00",393113,29640,95148,19331,14467,5208,1252752,,,
"2018-07-20 00:00:00",379547,30607,101280,20712,14377,5128,1335064,,,
"2018-07-21 00:00:00",369377,35209,104795,25820,16768,6008,1339071,,,
"2018-07-22 00:00:00",402249,38101,110513,28119,19031,6135,1329078,,,
"2018-07-23 00:00:00",405865,31293,107101,20792,15246,4448,1255994,,,
"2018-07-24 00:00:00",395213,29588,162602,19820,14292,4061,1283262,,,
"2018-07-25 00:00:00",388536,28804,139353,19007,13902,3760,1280741,,,
"2018-07-26 00:00:00",386955,28335,133875,18963,13507,3565,1299484,,,
"2018-07-27 00:00:00",366820,28486,131560,19139,12904,3463,1307656,,,
"2018-07-28 00:00:00",370155,34170,133091,24902,15360,4420,1258122,,,
"2018-07-29 00:00:00",398283,36996,137466,26878,17273,4712,1254035,,,
"2018-07-30 00:00:00",404885,30674,128590,20589,14174,3602,1290744,,,
"2018-07-31 00:00:00",390725,29403,129150,19497,13449,3286,1271022,,,
"2018-08-01 00:00:00",384368,28538,122688,18904,12956,3197,1243027,,,
"2018-08-02 00:00:00",378118,27808,117369,18576,12592,3100,1226603,,,
"2018-08-03 00:00:00",404780,28263,116201,19439,12283,3143,1248850,,,
"2018-08-04 00:00:00",403304,32844,120554,23871,14476,3929,1243783,,,
"2018-08-05 00:00:00",426277,35500,123560,25750,16147,4223,1255623,,,
"2018-08-06 00:00:00",418671,30475,112595,20581,13459,3355,1181571,,,
"2018-08-07 00:00:00",399534,28349,115029,19047,12933,3036,1175902,,,
"2018-08-08 00:00:00",414487,28553,109182,18953,13527,3024,1073724,,,
"2018-08-09 00:00:00",400059,28432,105809,18561,13711,2664,1172262,240872,,
"2018-08-10 00:00:00",382492,28526,97615,19731,13906,2932,1114489,289952,,
"2018-08-11 00:00:00",391139,33515,102449,24590,16646,3678,1172157,318440,,
"2018-08-12 00:00:00",415889,36056,107137,26027,19106,4028,1184981,334684,,
"2018-08-13 00:00:00",406483,30195,97775,20213,16212,3327,1138388,320909,,
"2018-08-14 00:00:00",387909,28690,110958,19553,15572,3090,1139534,316020,,
"2018-08-15 00:00:00",392190,28199,101671,19353,14715,2801,1115512,317607,,
"2018-08-16 00:00:00",403366,27246,94525,18858,14122,2840,1090274,298697,,
"2018-08-17 00:00:00",392254,28235,93955,20259,13989,2823,1053776,291192,,
"2018-08-18 00:00:00",402196,32956,99447,25376,16396,3435,1187422,308606,,
"2018-08-19 00:00:00",428710,35294,100548,27504,18283,3843,1174141,307985,,
"2018-08-20 00:00:00",402305,28269,89508,20434,14190,2933,1097494,273255,,
"2018-08-21 00:00:00",391082,27689,91787,19728,13712,2884,1124698,263038,,
"2018-08-22 00:00:00",391082,27167,88413,19009,13350,2703,1138021,249687,,
"2018-08-23 00:00:00",386361,26803,85916,18868,12723,2677,1137029,262726,,
"2018-08-24 00:00:00",386639,28554,87161,20505,13008,2794,1174910,266711,,
"2018-08-25 00:00:00",408895,33965,93323,25638,15738,3458,1190514,279116,,
"2018-08-26 00:00:00",456907,36869,93331,27746,17663,3786,1164104,276164,,
"2018-08-27 00:00:00",427268,29029,83407,20260,13601,3001,1106200,246957,,
"2018-08-28 00:00:00",425595,27830,83214,19322,12789,4008,1106043,236542,,
"2018-08-29 00:00:00",423666,27308,80197,18997,11424,4990,1091043,226487,,
"2018-08-30 00:00:00",420600,27132,77349,18721,11164,5371,1090349,219524,,
"2018-08-31 00:00:00",429373,28493,81875,20070,11496,5755,1115111,219034,,
"2018-09-01 00:00:00",451304,33733,89759,24801,14021,6728,1099621,231448,,
"2018-09-02 00:00:00",454425,35334,91648,26047,15313,6527,1078927,229337,,
"2018-09-03 00:00:00",458145,35544,80848,25854,15276,5975,1032185,205412,,
"2018-09-04 00:00:00",420799,26878,80112,19095,11344,4217,1125932,193102,,
"2018-09-05 00:00:00",433306,25710,78109,17909,10463,3771,1005484,184411,,
"2018-09-06 00:00:00",430506,24991,76466,16988,10268,3459,1006844,212901,,
"2018-09-07 00:00:00",473064,28052,87206,19360,10807,3490,1087473,203540,,
"2018-09-08 00:00:00",510248,34679,97920,24993,14229,4626,1116354,213778,,
"2018-09-09 00:00:00",523315,35742,95032,25993,15664,4781,1039062,204645,,
"2018-09-10 00:00:00",494317,27537,75873,18721,11316,3369,960263,176369,,
"2018-09-11 00:00:00",488980,26504,74553,18209,11059,3103,958714,170452,,
"2018-09-12 00:00:00",473249,25766,70905,17629,10725,2994,976253,162885,,
"2018-09-13 00:00:00",488112,26251,59438,17671,10662,2849,1110760,157923,,
"2018-09-14 00:00:00",520394,28790,81240,19659,11005,2929,1115086,161502,,
"2018-09-15 00:00:00",549895,34872,89571,25479,14344,3840,1128795,166982,,
"2018-09-16 00:00:00",554058,35749,86318,26628,15913,4044,1092144,160239,,
"2018-09-17 00:00:00",499820,27507,63297,19087,11546,2845,1021462,135011,,
"2018-09-18 00:00:00",482772,26295,63814,18014,11334,2770,999769,129060,,
"2018-09-19 00:00:00",476273,26092,62834,17997,11173,2758,994004,124025,,
"2018-09-20 00:00:00",477057,26021,61089,17849,11034,2609,995711,119436,,3998
"2018-09-21 00:00:00",529496,29553,70203,20127,11567,2941,1079364,132048,,12358
"2018-09-22 00:00:00",587639,35803,80192,25943,15054,3746,1082120,128598,,21651
"2018-09-23 00:00:00",584417,37802,84695,28934,16783,4238,1125462,125912,,28519
"2018-09-24 00:00:00",520926,28324,60606,19611,12110,2873,998729,105539,,37668
"2018-09-25 00:00:00",535791,27248,61314,19118,11835,2658,989933,105906,,43968
"2018-09-26 00:00:00",526703,26298,58944,18160,11343,2620,983493,101263,,55364
"2018-09-27 00:00:00",497875,26467,56911,18462,11162,2490,943584,98332,,67141
"2018-09-28 00:00:00",525647,29273,61791,22832,11844,2766,964669,100650,,71311
"2018-09-29 00:00:00",545234,35873,71393,31659,15451,3609,983446,107440,,72121
"2018-09-30 00:00:00",573410,36979,75978,36423,17599,4036,1040164,104046,,70661
"2018-10-01 00:00:00",520380,28348,58920,26389,12787,2905,950165,87237,,72197
"2018-10-02 00:00:00",513422,27861,59592,24506,12726,2678,945733,84363,,71882
"2018-10-03 00:00:00",512932,27238,62415,23827,11889,2771,960816,82697,,72533
"2018-10-04 00:00:00",509096,27064,60407,22255,12183,2617,941269,80762,,71077
"2018-10-05 00:00:00",544025,29784,68878,24075,13127,2679,916596,122588,36045,70044
"2018-10-06 00:00:00",567916,36514,77828,30578,16827,3401,1055508,120506,56040,70215
"2018-10-07 00:00:00",544391,36956,78090,31198,18939,3607,1021057,114646,62069,68588
"2018-10-08 00:00:00",510312,31542,64543,24496,15178,2829,948575,101778,50109,66585
"2018-10-09 00:00:00",499103,27841,63790,20854,13037,2406,940820,95751,47623,65638
"2018-10-10 00:00:00",489270,26587,62244,20228,12579,2147,852238,88576,46001,61027
"2018-10-11 00:00:00",489305,27027,61476,20248,12767,2177,836300,85054,42758,56213
"2018-10-12 00:00:00",529774,29787,72145,22441,13360,2458,955819,89992,46968,55019
"2018-10-13 00:00:00",531049,36183,81844,28519,16693,3167,1023746,93228,58782,56117
"2018-10-14 00:00:00",521403,37065,77744,29556,18169,3404,927559,82251,59704,50042
"2018-10-15 00:00:00",482625,27809,62225,21234,13317,2441,876955,73954,43031,46803
"2018-10-16 00:00:00",466907,27244,59100,19820,12731,2313,846193,71358,40674,44392
"2018-10-17 00:00:00",475983,26807,56459,19957,12564,2340,835973,67006,38383,41767
"2018-10-18 00:00:00",475672,26977,58137,19798,12387,2217,864675,68342,36934,39671
"2018-10-19 00:00:00",513368,29938,68901,22016,12838,2406,938802,75560,37953,38621
"2018-10-20 00:00:00",535314,36941,80233,28379,16600,2990,965507,74404,47276,37691
"2018-10-21 00:00:00",519435,36485,78722,29084,17932,3168,944706,68385,47818,35267
"2018-10-22 00:00:00",465645,28599,61409,20864,13484,2216,859126,59415,32378,32095
"2018-10-23 00:00:00",466671,27761,59679,19685,12665,2057,803345,57197,30527,30164
"2018-10-24 00:00:00",482083,27062,57627,19469,12361,2020,870192,54715,29789,28646
"2018-10-25 00:00:00",492784,27474,57973,19554,12242,2060,860280,52809,27938,27190
"2018-10-26 00:00:00",525136,29883,66448,21539,12650,2156,943023,54611,28578,26393
"2018-10-27 00:00:00",544244,36755,76444,27572,16011,2704,961868,56892,35438,26861
"2018-10-28 00:00:00",543919,37038,73608,28150,17640,2915,915145,53145,35735,24552
"2018-10-29 00:00:00",475117,28088,58402,20018,13024,2134,852022,46400,23633,23530
"2018-10-30 00:00:00",460838,27305,54483,19245,12250,1966,848017,44894,21897,22853
"2018-10-31 00:00:00",439593,26852,60036,18925,11435,1918,821094,51300,21394,21715
"2018-11-01 00:00:00",473842,29111,64873,20608,12397,2070,830675,52334,22677,20512
"2018-11-02 00:00:00",485776,31130,74278,22030,12675,2256,899212,122565,23208,20331
"2018-11-03 00:00:00",506248,36889,81304,26986,15429,2774,888932,107612,27372,19959
"2018-11-04 00:00:00",524056,37085,78261,27833,16705,2924,871756,95955,27489,18878
"2018-11-05 00:00:00",446011,27154,60602,20207,12359,1999,804729,79920,18406,17145
"2018-11-06 00:00:00",432726,26743,57834,18778,11562,1851,798186,73063,16673,16266
"2018-11-07 00:00:00",428192,27529,57833,19624,11252,1738,823745,64726,15823,15194
"2018-11-08 00:00:00",429044,28186,57553,19765,10800,1702,797339,60277,15110,14310
"2018-11-09 00:00:00",478359,33496,66978,23573,11937,2349,822848,59263,15707,13635
"2018-11-10 00:00:00",516365,40315,81567,29899,15472,3343,867996,61493,21060,14211
"2018-11-11 00:00:00",492961,39477,78323,30199,16967,3703,838380,54562,20984,12737
"2018-11-12 00:00:00",454763,32605,59164,23488,13851,3011,783911,47688,13729,11676
"2018-11-13 00:00:00",471698,28605,55749,20354,11660,2638,782310,46535,13069,11097
"2018-11-14 00:00:00",474959,27358,55925,19311,11098,2319,792290,45110,12246,10728
"2018-11-15 00:00:00",480043,28096,55126,19679,11375,2337,777768,43282,12034,10277
"2018-11-16 00:00:00",516851,30846,64469,21534,11946,2418,842399,60365,13979,10290
"2018-11-17 00:00:00",546192,38133,76019,27732,15034,3039,898133,57294,18046,10772
"2018-11-18 00:00:00",543916,37728,72309,28447,16740,3165,858673,51704,18054,9824
"2018-11-19 00:00:00",488906,28923,52557,20875,12667,2188,786883,43652,11401,8752
