"DateTime","PUBG: BATTLEGROUNDS","Hunt: Showdown","Apex Legends","NARAKA: BLADEPOINT","Stumble Guys"
"2020-06-11 00:00:00",471404,9201,,,
"2020-06-12 00:00:00",489859,8731,,,
"2020-06-13 00:00:00",499110,8754,,,
"2020-06-14 00:00:00",490243,9586,,,
"2020-06-15 00:00:00",474875,8716,,,
"2020-06-16 00:00:00",470299,8199,,,
"2020-06-17 00:00:00",493971,7931,,,
"2020-06-18 00:00:00",470307,8119,,,
"2020-06-19 00:00:00",492998,7506,,,
"2020-06-20 00:00:00",506989,7692,,,
"2020-06-21 00:00:00",495109,8346,,,
"2020-06-22 00:00:00",476207,8014,,,
"2020-06-23 00:00:00",458075,7539,,,
"2020-06-24 00:00:00",474288,7505,,,
"2020-06-25 00:00:00",461921,9743,,,
"2020-06-26 00:00:00",468640,9665,,,
"2020-06-27 00:00:00",474347,9764,,,
"2020-06-28 00:00:00",469812,11080,,,
"2020-06-29 00:00:00",463642,12095,,,
"2020-06-30 00:00:00",448053,12862,,,
"2020-07-01 00:00:00",459555,12675,,,
"2020-07-02 00:00:00",461131,12858,,,
"2020-07-03 00:00:00",467796,13121,,,
"2020-07-04 00:00:00",489778,12352,,,
"2020-07-05 00:00:00",476409,14200,,,
"2020-07-06 00:00:00",457287,13111,,,
"2020-07-07 00:00:00",457916,11677,,,
"2020-07-08 00:00:00",452210,11537,,,
"2020-07-09 00:00:00",442628,11097,,,
"2020-07-10 00:00:00",450141,11151,,,
"2020-07-11 00:00:00",457976,10896,,,
"2020-07-12 00:00:00",449756,11379,,,
"2020-07-13 00:00:00",425626,10148,,,
"2020-07-14 00:00:00",423564,9996,,,
"2020-07-15 00:00:00",407534,9645,,,
"2020-07-16 00:00:00",405138,9372,,,
"2020-07-17 00:00:00",421350,9335,,,
"2020-07-18 00:00:00",427521,9531,,,
"2020-07-19 00:00:00",420289,10279,,,
"2020-07-20 00:00:00",399078,9558,,,
"2020-07-21 00:00:00",389836,9179,,,
"2020-07-22 00:00:00",468605,8767,,,
"2020-07-23 00:00:00",443326,8621,,,
"2020-07-24 00:00:00",450139,8850,,,
"2020-07-25 00:00:00",456707,8970,,,
"2020-07-26 00:00:00",468927,9801,,,
"2020-07-27 00:00:00",450134,8984,,,
"2020-07-28 00:00:00",438898,8811,,,
"2020-07-29 00:00:00",440850,8665,,,
"2020-07-30 00:00:00",435739,8480,,,
"2020-07-31 00:00:00",439395,8182,,,
"2020-08-01 00:00:00",443567,8567,,,
"2020-08-02 00:00:00",428602,9526,,,
"2020-08-03 00:00:00",435052,9182,,,
"2020-08-04 00:00:00",431096,9401,,,
"2020-08-05 00:00:00",422748,8784,,,
"2020-08-06 00:00:00",412002,8476,,,
"2020-08-07 00:00:00",414644,8172,,,
"2020-08-08 00:00:00",411710,8135,,,
"2020-08-09 00:00:00",409260,8936,,,
"2020-08-10 00:00:00",409096,8193,,,
"2020-08-11 00:00:00",400251,7977,,,
"2020-08-12 00:00:00",408258,7848,,,
"2020-08-13 00:00:00",390387,7905,,,
"2020-08-14 00:00:00",389832,7834,,,
"2020-08-15 00:00:00",398581,8042,,,
"2020-08-16 00:00:00",403074,8813,,,
"2020-08-17 00:00:00",385415,8299,,,
"2020-08-18 00:00:00",381194,8336,,,
"2020-08-19 00:00:00",404238,8312,,,
"2020-08-20 00:00:00",374551,8584,,,
"2020-08-21 00:00:00",365580,8728,,,
"2020-08-22 00:00:00",387996,9437,,,
"2020-08-23 00:00:00",394152,9817,,,
"2020-08-24 00:00:00",382923,9468,,,
"2020-08-25 00:00:00",344249,9282,,,
"2020-08-26 00:00:00",387287,9306,,,
"2020-08-27 00:00:00",366992,9362,,,
"2020-08-28 00:00:00",384352,9462,,,
"2020-08-29 00:00:00",396935,9809,,,
"2020-08-30 00:00:00",380766,10835,,,
"2020-08-31 00:00:00",375181,9912,,,
"2020-09-01 00:00:00",371684,9300,,,
"2020-09-02 00:00:00",383191,10081,,,
"2020-09-03 00:00:00",368720,9262,,,
"2020-09-04 00:00:00",378164,9630,,,
"2020-09-05 00:00:00",390307,9578,,,
"2020-09-06 00:00:00",393525,10408,,,
"2020-09-07 00:00:00",378482,10623,,,
"2020-09-08 00:00:00",365664,9064,,,
"2020-09-09 00:00:00",370187,8718,,,
"2020-09-10 00:00:00",375901,8764,,,
"2020-09-11 00:00:00",384260,8736,,,
"2020-09-12 00:00:00",404149,9085,,,
"2020-09-13 00:00:00",396628,9718,,,
"2020-09-14 00:00:00",375115,8651,,,
"2020-09-15 00:00:00",371233,8401,,,
"2020-09-16 00:00:00",358110,8293,,,
"2020-09-17 00:00:00",362854,8187,,,
"2020-09-18 00:00:00",364565,8331,,,
"2020-09-19 00:00:00",381798,8401,,,
"2020-09-20 00:00:00",371398,8984,,,
"2020-09-21 00:00:00",343759,8227,,,
"2020-09-22 00:00:00",336952,8102,,,
"2020-09-23 00:00:00",335062,7881,,,
"2020-09-24 00:00:00",327058,7640,,,
"2020-09-25 00:00:00",338744,8034,,,
"2020-09-26 00:00:00",342838,8190,,,
"2020-09-27 00:00:00",336556,8659,,,
"2020-09-28 00:00:00",336222,7936,,,
"2020-09-29 00:00:00",334691,7673,,,
"2020-09-30 00:00:00",325135,7602,,,
"2020-10-01 00:00:00",304349,7436,,,
"2020-10-02 00:00:00",322535,7677,,,
"2020-10-03 00:00:00",332403,7938,,,
"2020-10-04 00:00:00",333706,8375,,,
"2020-10-05 00:00:00",312145,7716,,,
"2020-10-06 00:00:00",321536,7464,,,
"2020-10-07 00:00:00",338371,7295,,,
"2020-10-08 00:00:00",328207,7209,,,
"2020-10-09 00:00:00",332041,7688,,,
"2020-10-10 00:00:00",354872,7701,,,
"2020-10-11 00:00:00",341001,8077,,,
"2020-10-12 00:00:00",318080,7978,,,
"2020-10-13 00:00:00",319650,7625,,,
"2020-10-14 00:00:00",317312,7960,,,
"2020-10-15 00:00:00",322090,7899,,,
"2020-10-16 00:00:00",325227,8259,,,
"2020-10-17 00:00:00",326320,8831,,,
"2020-10-18 00:00:00",338658,9327,,,
"2020-10-19 00:00:00",314156,8624,,,
"2020-10-20 00:00:00",304894,8590,,,
"2020-10-21 00:00:00",367499,8447,,,
"2020-10-22 00:00:00",359911,8487,,,
"2020-10-23 00:00:00",363319,9261,,,
"2020-10-24 00:00:00",381079,9565,,,
"2020-10-25 00:00:00",360700,9953,,,
"2020-10-26 00:00:00",362304,9226,,,
"2020-10-27 00:00:00",366312,10530,,,
"2020-10-28 00:00:00",365878,13033,,,
"2020-10-29 00:00:00",355108,12537,,,
"2020-10-30 00:00:00",363275,15123,,,
"2020-10-31 00:00:00",333173,13427,,,
"2020-11-01 00:00:00",377047,16588,,,
"2020-11-02 00:00:00",347125,15322,,,
"2020-11-03 00:00:00",346450,13965,,,
"2020-11-04 00:00:00",355278,13293,,,
"2020-11-05 00:00:00",334974,12792,88869,,
"2020-11-06 00:00:00",364611,11501,100028,,
"2020-11-07 00:00:00",385002,11963,113394,,
"2020-11-08 00:00:00",384175,11720,116660,,
"2020-11-09 00:00:00",359602,10798,105216,,
"2020-11-10 00:00:00",357919,9865,106587,,
"2020-11-11 00:00:00",350719,9553,100065,,
"2020-11-12 00:00:00",360353,9287,100437,,
"2020-11-13 00:00:00",381217,9614,106768,,
"2020-11-14 00:00:00",404048,9908,112942,,
"2020-11-15 00:00:00",408172,10017,113710,,
"2020-11-16 00:00:00",374680,8963,100585,,
"2020-11-17 00:00:00",382107,8794,102724,,
"2020-11-18 00:00:00",393675,8576,101482,,
"2020-11-19 00:00:00",388209,8872,106538,,
"2020-11-20 00:00:00",400441,9201,110462,,
"2020-11-21 00:00:00",435473,9453,117181,,
"2020-11-22 00:00:00",433839,9641,117320,,
"2020-11-23 00:00:00",405145,8473,103488,,
"2020-11-24 00:00:00",394582,8243,103084,,
"2020-11-25 00:00:00",396957,8425,105724,,
"2020-11-26 00:00:00",402714,9190,104375,,
"2020-11-27 00:00:00",417104,10402,107638,,
"2020-11-28 00:00:00",440877,11151,112237,,
"2020-11-29 00:00:00",438119,11138,110201,,
"2020-11-30 00:00:00",406080,10220,100277,,
"2020-12-01 00:00:00",400859,10070,101739,,
"2020-12-02 00:00:00",413921,9683,111604,,
"2020-12-03 00:00:00",402951,9219,107623,,
"2020-12-04 00:00:00",412461,10068,108028,,
"2020-12-05 00:00:00",435718,10596,113382,,
"2020-12-06 00:00:00",434478,10564,112607,,
"2020-12-07 00:00:00",402995,9618,102253,,
"2020-12-08 00:00:00",396208,9464,100290,,
"2020-12-09 00:00:00",390512,9310,96765,,
"2020-12-10 00:00:00",370749,8071,85845,,
"2020-12-11 00:00:00",389069,9003,90116,,
"2020-12-12 00:00:00",412664,10008,95860,,
"2020-12-13 00:00:00",411293,9909,94105,,
"2020-12-14 00:00:00",379089,11286,85121,,
"2020-12-15 00:00:00",366717,10650,86519,,
"2020-12-16 00:00:00",413505,13803,90450,,
"2020-12-17 00:00:00",411777,14080,91405,,
"2020-12-18 00:00:00",424603,14251,93729,,
"2020-12-19 00:00:00",445857,15128,97261,,
"2020-12-20 00:00:00",443468,15249,96254,,
"2020-12-21 00:00:00",411781,14628,93687,,
"2020-12-22 00:00:00",411995,14038,94975,,
"2020-12-23 00:00:00",399264,13706,92641,,
"2020-12-24 00:00:00",384577,10163,91808,,
"2020-12-25 00:00:00",391729,12474,91141,,
"2020-12-26 00:00:00",440637,14733,98395,,
"2020-12-27 00:00:00",447894,15474,101549,,
"2020-12-28 00:00:00",419305,15241,97210,,
"2020-12-29 00:00:00",422479,15680,96514,,
"2020-12-30 00:00:00",414897,13955,96790,,
"2020-12-31 00:00:00",358893,10302,83700,,
"2021-01-01 00:00:00",416747,13765,94173,,
"2021-01-02 00:00:00",426721,15232,101156,,
"2021-01-03 00:00:00",438959,14426,101812,,
"2021-01-04 00:00:00",420318,13412,97384,,
"2021-01-05 00:00:00",419119,13544,96914,,
"2021-01-06 00:00:00",425430,12860,107262,,
"2021-01-07 00:00:00",432574,12771,105465,,
"2021-01-08 00:00:00",429530,13045,106870,,
"2021-01-09 00:00:00",454324,13627,109804,,
"2021-01-10 00:00:00",451649,13074,107386,,
"2021-01-11 00:00:00",416055,11570,95567,,
"2021-01-12 00:00:00",414614,11593,95478,,
"2021-01-13 00:00:00",413897,11365,94624,,
"2021-01-14 00:00:00",410936,11197,94856,,
"2021-01-15 00:00:00",421204,11899,101075,,
"2021-01-16 00:00:00",444153,12586,111975,,
"2021-01-17 00:00:00",453629,11953,109142,,
"2021-01-18 00:00:00",424562,10939,102846,,
"2021-01-19 00:00:00",424118,10471,105477,,
"2021-01-20 00:00:00",429872,10488,104588,,
"2021-01-21 00:00:00",421397,10943,105795,,
"2021-01-22 00:00:00",431689,11738,114115,,
"2021-01-23 00:00:00",452989,12338,120072,,
"2021-01-24 00:00:00",456784,11963,120023,,
"2021-01-25 00:00:00",430231,11000,111115,,
"2021-01-26 00:00:00",427413,11898,112896,,
"2021-01-27 00:00:00",431708,12079,117875,,
"2021-01-28 00:00:00",430954,12342,118437,,
"2021-01-29 00:00:00",430294,13417,124518,,
"2021-01-30 00:00:00",451631,14377,130490,,
"2021-01-31 00:00:00",457281,15289,129423,,
"2021-02-01 00:00:00",429621,13847,121814,,
"2021-02-02 00:00:00",424040,13398,142636,,
"2021-02-03 00:00:00",421649,13305,184170,,
"2021-02-04 00:00:00",415688,12973,175745,,
"2021-02-05 00:00:00",394483,14082,172564,,
"2021-02-06 00:00:00",415745,15932,180705,,
"2021-02-07 00:00:00",410402,15257,180224,,
"2021-02-08 00:00:00",391746,13853,166748,,
"2021-02-09 00:00:00",384591,13265,168731,,
"2021-02-10 00:00:00",374636,12867,196449,,
"2021-02-11 00:00:00",281878,13212,180294,,
"2021-02-12 00:00:00",346770,14149,184973,,
"2021-02-13 00:00:00",364886,14545,193051,,
"2021-02-14 00:00:00",374450,13397,187163,,
"2021-02-15 00:00:00",389632,14248,168979,,
"2021-02-16 00:00:00",398518,13135,180896,,
"2021-02-17 00:00:00",361572,12487,175855,,
"2021-02-18 00:00:00",416467,12838,181072,,
"2021-02-19 00:00:00",432598,13140,188214,,
"2021-02-20 00:00:00",439571,13561,196151,,
"2021-02-21 00:00:00",440972,13683,194352,,
"2021-02-22 00:00:00",433439,12867,190092,,
"2021-02-23 00:00:00",435736,12213,188305,,
"2021-02-24 00:00:00",429928,12153,184796,,
"2021-02-25 00:00:00",430872,12465,184391,,
"2021-02-26 00:00:00",436835,12920,188615,,
"2021-02-27 00:00:00",447430,12717,198235,,
"2021-02-28 00:00:00",460071,12882,196287,,
"2021-03-01 00:00:00",436014,11846,184568,,
"2021-03-02 00:00:00",429068,11668,186414,,
"2021-03-03 00:00:00",425257,11434,185426,,
"2021-03-04 00:00:00",421918,11805,186412,,
"2021-03-05 00:00:00",444052,12534,202761,,
"2021-03-06 00:00:00",462347,12686,208209,,
"2021-03-07 00:00:00",451829,13072,207038,,
"2021-03-08 00:00:00",418039,11855,193613,,
"2021-03-09 00:00:00",413354,16119,194564,,
"2021-03-10 00:00:00",384359,15486,214368,,
"2021-03-11 00:00:00",421501,14212,213319,,
"2021-03-12 00:00:00",450496,15963,218477,,
"2021-03-13 00:00:00",454613,16360,228948,,
"2021-03-14 00:00:00",442758,16946,226306,,
"2021-03-15 00:00:00",422559,15788,208284,,
"2021-03-16 00:00:00",419658,15165,205597,,
"2021-03-17 00:00:00",415407,14602,206020,,
"2021-03-18 00:00:00",445227,14681,202839,,
"2021-03-19 00:00:00",467758,15969,211388,,
"2021-03-20 00:00:00",462232,16310,222051,,
"2021-03-21 00:00:00",466356,16650,220470,,
"2021-03-22 00:00:00",430104,16091,201336,,
"2021-03-23 00:00:00",421849,16206,199861,,
"2021-03-24 00:00:00",402118,24784,145849,,
"2021-03-25 00:00:00",403281,22212,185061,,
"2021-03-26 00:00:00",430868,23214,201734,,
"2021-03-27 00:00:00",428391,24956,209663,,
"2021-03-28 00:00:00",406055,28486,206901,,
"2021-03-29 00:00:00",408211,32430,191976,,
"2021-03-30 00:00:00",408004,30382,190061,,
"2021-03-31 00:00:00",435475,31169,190180,,
"2021-04-01 00:00:00",438258,31223,192481,,
"2021-04-02 00:00:00",451952,32613,201167,,
"2021-04-03 00:00:00",454912,31781,194680,,
"2021-04-04 00:00:00",458345,32698,166073,,
"2021-04-05 00:00:00",438287,31016,202732,,
"2021-04-06 00:00:00",419519,29590,196318,,
"2021-04-07 00:00:00",416735,30045,190627,,
"2021-04-08 00:00:00",408832,30769,191590,,
"2021-04-09 00:00:00",431349,30330,205746,,
"2021-04-10 00:00:00",448948,31326,213128,,
"2021-04-11 00:00:00",443757,31304,207582,,
"2021-04-12 00:00:00",408524,28499,191816,,
"2021-04-13 00:00:00",384902,26268,193419,,
"2021-04-14 00:00:00",409742,19974,209391,,
"2021-04-15 00:00:00",387987,26663,206535,,
"2021-04-16 00:00:00",413188,26042,213374,,
"2021-04-17 00:00:00",418899,25526,220537,,
"2021-04-18 00:00:00",404780,25667,207214,,
"2021-04-19 00:00:00",383635,22773,196153,,
"2021-04-20 00:00:00",372970,22400,201382,,
"2021-04-21 00:00:00",385074,21207,202196,,
"2021-04-22 00:00:00",382116,19496,203779,,
"2021-04-23 00:00:00",412187,19635,219194,,
"2021-04-24 00:00:00",409347,19908,216735,,
"2021-04-25 00:00:00",405998,20303,214411,,
"2021-04-26 00:00:00",382315,18722,201926,,
"2021-04-27 00:00:00",377525,19082,214613,,
"2021-04-28 00:00:00",395897,18207,205135,,
"2021-04-29 00:00:00",387764,18573,198423,,
"2021-04-30 00:00:00",383798,18687,209324,,
"2021-05-01 00:00:00",368599,18096,204445,,
"2021-05-02 00:00:00",374847,19018,205068,,
"2021-05-03 00:00:00",382627,17843,205994,,
"2021-05-04 00:00:00",399320,16899,223596,,
"2021-05-05 00:00:00",399850,16616,313839,,
"2021-05-06 00:00:00",389252,16066,330879,,
"2021-05-07 00:00:00",401113,16113,315561,,
"2021-05-08 00:00:00",418917,16626,319674,,
"2021-05-09 00:00:00",393069,16237,292094,,
"2021-05-10 00:00:00",387681,15269,277013,,
"2021-05-11 00:00:00",379741,15140,273156,,
"2021-05-12 00:00:00",384783,16098,276115,,
"2021-05-13 00:00:00",383527,14559,277564,,
"2021-05-14 00:00:00",403406,15342,281457,,
"2021-05-15 00:00:00",419509,16012,287299,,
"2021-05-16 00:00:00",412401,16495,281255,,
"2021-05-17 00:00:00",386143,15169,254870,,
"2021-05-18 00:00:00",391654,14237,253718,,
"2021-05-19 00:00:00",384241,14394,258297,,
"2021-05-20 00:00:00",354763,14696,251581,,
"2021-05-21 00:00:00",369018,16189,261363,,
"2021-05-22 00:00:00",400235,16601,272968,,
"2021-05-23 00:00:00",385756,18108,253493,,
"2021-05-24 00:00:00",389897,16535,253898,,
"2021-05-25 00:00:00",387505,17075,250205,,
"2021-05-26 00:00:00",399055,17432,256722,,
"2021-05-27 00:00:00",391255,17138,251469,,
"2021-05-28 00:00:00",398299,18159,255067,,
"2021-05-29 00:00:00",411161,17238,262942,,
"2021-05-30 00:00:00",396742,18022,249886,,
"2021-05-31 00:00:00",377825,18294,239979,,
"2021-06-01 00:00:00",364870,16649,235336,,
"2021-06-02 00:00:00",413576,16521,234776,,
"2021-06-03 00:00:00",416239,16637,240630,,
"2021-06-04 00:00:00",421077,16906,253333,,
"2021-06-05 00:00:00",431012,17126,257108,,
"2021-06-06 00:00:00",420950,18277,248748,,
"2021-06-07 00:00:00",396295,16655,238995,,
"2021-06-08 00:00:00",395550,15603,237082,,
"2021-06-09 00:00:00",394818,14940,234364,,
"2021-06-10 00:00:00",390075,14164,228105,,
"2021-06-11 00:00:00",395110,14229,236540,,
"2021-06-12 00:00:00",393578,14537,237943,,
"2021-06-13 00:00:00",398598,15625,234276,,
"2021-06-14 00:00:00",393727,14748,224897,,
"2021-06-15 00:00:00",378535,12267,225722,,
"2021-06-16 00:00:00",374559,13811,239768,,
"2021-06-17 00:00:00",364646,13633,238265,,
"2021-06-18 00:00:00",380337,13724,250794,,
"2021-06-19 00:00:00",381119,13653,254008,,
"2021-06-20 00:00:00",377065,15450,246283,,
"2021-06-21 00:00:00",365077,14236,241559,,
"2021-06-22 00:00:00",359676,13385,242879,,
"2021-06-23 00:00:00",359262,11495,236601,,
"2021-06-24 00:00:00",362019,14240,236741,,
"2021-06-25 00:00:00",377699,14934,247487,,
"2021-06-26 00:00:00",384192,15070,246266,,
"2021-06-27 00:00:00",378630,17603,236460,,
"2021-06-28 00:00:00",369933,16240,230978,,
"2021-06-29 00:00:00",373893,16263,234415,,
"2021-06-30 00:00:00",372133,15800,266609,,
"2021-07-01 00:00:00",374799,15841,256090,,
"2021-07-02 00:00:00",398307,15297,262535,,
"2021-07-03 00:00:00",404319,15339,259264,,
"2021-07-04 00:00:00",395824,17827,248837,,
"2021-07-05 00:00:00",378648,18249,240513,,
"2021-07-06 00:00:00",375624,15680,236808,,
"2021-07-07 00:00:00",413414,14814,230407,,
"2021-07-08 00:00:00",398363,16395,218388,,
"2021-07-09 00:00:00",401500,14102,218080,,
"2021-07-10 00:00:00",412815,14062,200149,,
"2021-07-11 00:00:00",410019,14303,217358,,
"2021-07-12 00:00:00",382769,14832,212275,,
"2021-07-13 00:00:00",389784,14489,221780,,
"2021-07-14 00:00:00",386456,14343,231054,,
"2021-07-15 00:00:00",383892,14500,230344,,
"2021-07-16 00:00:00",398253,14493,233887,,
"2021-07-17 00:00:00",403070,14487,233750,,
"2021-07-18 00:00:00",401529,16083,230383,,
"2021-07-19 00:00:00",389722,15090,227905,,
"2021-07-20 00:00:00",377131,20378,228134,,
"2021-07-21 00:00:00",383292,21360,217299,,
"2021-07-22 00:00:00",375771,20497,218013,,
"2021-07-23 00:00:00",385766,19560,218856,,
"2021-07-24 00:00:00",393318,19960,222111,,
"2021-07-25 00:00:00",396804,21536,217459,,
"2021-07-26 00:00:00",385404,19300,213850,,
"2021-07-27 00:00:00",372518,18398,219271,,
"2021-07-28 00:00:00",385804,17805,220318,,
"2021-07-29 00:00:00",381805,17841,219611,,
"2021-07-30 00:00:00",383674,17362,223260,,
"2021-07-31 00:00:00",386898,17613,224414,,
"2021-08-01 00:00:00",381960,19979,216999,,
"2021-08-02 00:00:00",373780,18530,212756,,
"2021-08-03 00:00:00",363946,17648,214706,,
"2021-08-04 00:00:00",393195,17360,330509,,
"2021-08-05 00:00:00",408750,16397,312684,,
"2021-08-06 00:00:00",413380,16501,301551,,
"2021-08-07 00:00:00",416393,16644,297238,,
"2021-08-08 00:00:00",414164,18336,295361,,
"2021-08-09 00:00:00",403277,17305,284682,,
"2021-08-10 00:00:00",429774,16592,277877,,
"2021-08-11 00:00:00",444442,16387,285125,,
"2021-08-12 00:00:00",432470,15300,281136,70731,
"2021-08-13 00:00:00",426415,15281,269108,70071,
"2021-08-14 00:00:00",406819,16283,272037,73517,
"2021-08-15 00:00:00",431295,17770,276766,86136,
"2021-08-16 00:00:00",405600,17350,267479,92454,
"2021-08-17 00:00:00",316791,16329,272274,99186,
"2021-08-18 00:00:00",376843,16177,273558,104607,
"2021-08-19 00:00:00",367735,17014,273311,105685,
"2021-08-20 00:00:00",388254,17539,273429,105033,
"2021-08-21 00:00:00",398024,17966,285825,110397,
"2021-08-22 00:00:00",394497,20031,283666,116540,
"2021-08-23 00:00:00",387539,18230,274270,117416,
"2021-08-24 00:00:00",387266,18312,273731,119095,
"2021-08-25 00:00:00",379443,28789,272842,118240,
"2021-08-26 00:00:00",377261,28951,269394,116797,
"2021-08-27 00:00:00",384586,28344,271588,116123,
"2021-08-28 00:00:00",393691,31015,276931,117841,
"2021-08-29 00:00:00",384649,34831,275073,123156,
"2021-08-30 00:00:00",381883,30427,266344,128628,
"2021-08-31 00:00:00",377962,28227,262525,127936,
"2021-09-01 00:00:00",372900,27327,245804,126480,
"2021-09-02 00:00:00",364825,26866,246761,126842,
"2021-09-03 00:00:00",384282,27345,263289,128005,
"2021-09-04 00:00:00",400709,27873,275617,132125,
"2021-09-05 00:00:00",389126,29812,264631,135756,
"2021-09-06 00:00:00",366029,31125,254749,139115,
"2021-09-07 00:00:00",349998,26704,253028,138030,
"2021-09-08 00:00:00",370526,25539,250220,136301,
"2021-09-09 00:00:00",362083,24002,243762,138164,
"2021-09-10 00:00:00",371311,24095,254380,133269,
"2021-09-11 00:00:00",384242,25300,270503,135421,
"2021-09-12 00:00:00",371851,26962,251849,134227,
"2021-09-13 00:00:00",355271,24461,234086,138604,
"2021-09-14 00:00:00",353151,22806,237471,137829,
"2021-09-15 00:00:00",356156,23026,229159,137878,
"2021-09-16 00:00:00",357308,22644,211510,157267,
"2021-09-17 00:00:00",371708,23230,204609,154134,
"2021-09-18 00:00:00",375265,23970,209058,153181,
"2021-09-19 00:00:00",382426,25704,224496,151973,
"2021-09-20 00:00:00",374697,22923,204170,151977,
"2021-09-21 00:00:00",355425,23052,224026,152857,
"2021-09-22 00:00:00",364982,19431,234811,159966,
"2021-09-23 00:00:00",356971,19215,228512,160924,
"2021-09-24 00:00:00",377103,20121,242164,160283,
"2021-09-25 00:00:00",365949,20062,245069,154344,
"2021-09-26 00:00:00",342079,22101,232708,146361,
"2021-09-27 00:00:00",337765,19376,216288,145111,
"2021-09-28 00:00:00",324410,17294,212894,144803,
"2021-09-29 00:00:00",334074,16876,231532,143201,
"2021-09-30 00:00:00",329057,16621,232530,133391,
"2021-10-01 00:00:00",331054,16711,234921,124643,
"2021-10-02 00:00:00",333166,17141,248146,125020,
"2021-10-03 00:00:00",337804,18281,235048,126959,
"2021-10-04 00:00:00",342437,16873,223580,131379,
"2021-10-05 00:00:00",341912,16488,220593,131161,
"2021-10-06 00:00:00",377217,15896,225985,135964,
"2021-10-07 00:00:00",370964,15390,225088,141852,28
"2021-10-08 00:00:00",370381,15100,224997,137407,53
"2021-10-09 00:00:00",393772,16173,248928,140495,61
"2021-10-10 00:00:00",389449,17982,236669,133676,89
"2021-10-11 00:00:00",342617,16887,213608,127189,69
"2021-10-12 00:00:00",328692,18395,212607,124651,74
"2021-10-13 00:00:00",322666,17642,219853,119244,81
"2021-10-14 00:00:00",325030,16863,218978,121466,87
"2021-10-15 00:00:00",334994,17499,234328,121579,78
"2021-10-16 00:00:00",347298,18088,241385,119163,78
"2021-10-17 00:00:00",331260,19334,215825,113795,73
"2021-10-18 00:00:00",309353,17176,204295,112408,72
"2021-10-19 00:00:00",316872,16463,217115,115734,70
"2021-10-20 00:00:00",336676,16792,220494,113311,89
"2021-10-21 00:00:00",324161,17661,228001,111949,72
"2021-10-22 00:00:00",328114,18419,245195,109271,69
"2021-10-23 00:00:00",334657,19564,245563,105225,78
"2021-10-24 00:00:00",335468,20818,237017,109292,78
"2021-10-25 00:00:00",315807,19221,223471,111673,71
"2021-10-26 00:00:00",317576,29831,226829,108752,75
"2021-10-27 00:00:00",323384,28254,245629,108245,79
"2021-10-28 00:00:00",325421,27448,232885,110443,80
"2021-10-29 00:00:00",335193,27629,252135,109783,81
"2021-10-30 00:00:00",330768,27922,238953,101435,81
"2021-10-31 00:00:00",318334,28554,219378,93079,79
"2021-11-01 00:00:00",319162,28185,217300,97668,75
"2021-11-02 00:00:00",311414,27320,215412,96650,79
"2021-11-03 00:00:00",297475,26228,318330,97769,64
"2021-11-04 00:00:00",298593,25594,299269,92155,67
"2021-11-05 00:00:00",317158,25254,297905,93926,78
"2021-11-06 00:00:00",261062,25776,260924,65563,85
"2021-11-07 00:00:00",328192,26565,278920,87221,76
"2021-11-08 00:00:00",293759,23795,245235,83335,69
"2021-11-09 00:00:00",286248,19340,243411,83708,69
"2021-11-10 00:00:00",286167,18815,242615,82759,73
"2021-11-11 00:00:00",282120,19585,237956,128109,81
"2021-11-12 00:00:00",313709,19664,250114,134729,86
"2021-11-13 00:00:00",331588,19849,261414,139203,93
"2021-11-14 00:00:00",327718,20628,248742,142272,83
"2021-11-15 00:00:00",304020,18048,224720,148462,90
"2021-11-16 00:00:00",298752,17228,221324,151445,96
"2021-11-17 00:00:00",302177,16784,220650,154161,103
"2021-11-18 00:00:00",300255,20262,218927,151608,105
"2021-11-19 00:00:00",304479,20142,228134,147490,101
"2021-11-20 00:00:00",329843,19582,238178,143185,109
"2021-11-21 00:00:00",332963,20733,227253,141083,114
"2021-11-22 00:00:00",311004,18941,209289,140415,111
"2021-11-23 00:00:00",300410,18035,208061,138233,131
"2021-11-24 00:00:00",309369,20931,213279,134786,143
"2021-11-25 00:00:00",305952,21371,208788,140554,138
"2021-11-26 00:00:00",329397,23259,227438,137417,168
"2021-11-27 00:00:00",341570,23717,234487,133627,161
"2021-11-28 00:00:00",344841,25853,223963,129716,157
"2021-11-29 00:00:00",323965,25026,202003,134084,186
"2021-11-30 00:00:00",318236,23629,203225,132788,197
"2021-12-01 00:00:00",323237,22174,197535,128677,210
"2021-12-02 00:00:00",323152,21128,201064,128795,200
"2021-12-03 00:00:00",346402,22067,216303,134359,176
"2021-12-04 00:00:00",359198,22041,229479,132725,161
"2021-12-05 00:00:00",358776,22623,223052,131474,122
"2021-12-06 00:00:00",332716,20396,199741,131632,153
"2021-12-07 00:00:00",330218,19547,201743,129460,147
"2021-12-08 00:00:00",332319,18934,229765,128233,137
"2021-12-09 00:00:00",333090,18515,225354,128848,132
"2021-12-10 00:00:00",358729,19788,236378,130755,137
"2021-12-11 00:00:00",363651,20739,245789,129106,131
"2021-12-12 00:00:00",366455,20680,230190,128508,121
"2021-12-13 00:00:00",341871,18846,211393,128748,140
"2021-12-14 00:00:00",334295,18961,208833,164536,141
"2021-12-15 00:00:00",334295,30244,206515,155660,158
"2021-12-16 00:00:00",320240,29664,205692,154954,159
"2021-12-17 00:00:00",339944,28702,211602,151248,143
