"DateTime","Team Fortress 2","Dota 2","Counter-Strike: Global Offensive","Rust","Grand Theft Auto V","Sid Meier's Civilization VI","ARK: Survival Evolved","PUBG: BATTLEGROUNDS","Cyberpunk 2077","Apex Legends"
"2019-12-01 00:00:00",58907,686010,722402,64803,135428,44679,58878,686004,,
"2019-12-02 00:00:00",54214,614099,591367,52428,105942,33905,44101,627059,,
"2019-12-03 00:00:00",52293,596517,598239,46397,109108,32397,43797,613762,,
"2019-12-04 00:00:00",47037,532745,624813,41024,108802,30425,43966,625363,,
"2019-12-05 00:00:00",53758,542145,614239,58314,104453,29871,43235,622679,,
"2019-12-06 00:00:00",54439,617927,701035,71453,117025,32784,47306,652974,,
"2019-12-07 00:00:00",59433,629748,771640,82285,133190,40834,58061,693723,,
"2019-12-08 00:00:00",63099,604458,746357,76273,125633,41319,58906,665264,,
"2019-12-09 00:00:00",58730,516504,625454,61787,96904,30278,43969,615244,,
"2019-12-10 00:00:00",59996,510007,613617,57193,95751,28908,42367,606618,,
"2019-12-11 00:00:00",57500,584869,638294,55340,94192,27556,41971,613579,,
"2019-12-12 00:00:00",69278,504240,608913,56343,121993,27576,38044,599733,,
"2019-12-13 00:00:00",66294,541291,707912,61632,152386,30770,44340,633518,,
"2019-12-14 00:00:00",69665,593768,761448,72559,182349,41141,54578,670449,,
"2019-12-15 00:00:00",68223,583137,745263,69521,179729,41395,55938,646119,,
"2019-12-16 00:00:00",67450,508364,618872,56756,139338,31322,43531,602784,,
"2019-12-17 00:00:00",86834,492861,612331,55491,138473,30325,42066,593326,,
"2019-12-18 00:00:00",84282,515352,640425,51966,135653,29109,44211,597820,,
"2019-12-19 00:00:00",103481,555935,640917,62380,141560,30174,44156,585832,,
"2019-12-20 00:00:00",69802,558680,715562,73937,167111,32540,49372,606788,,
"2019-12-21 00:00:00",88175,612767,733293,79499,184113,41072,59703,661686,,
"2019-12-22 00:00:00",80095,606814,716067,76880,180382,43934,62429,645978,,
"2019-12-23 00:00:00",84972,563483,655944,73329,169293,38737,56741,612863,,
"2019-12-24 00:00:00",82392,544935,636030,60691,169985,36748,54580,565210,,
"2019-12-25 00:00:00",77506,550911,653216,62754,178425,39954,50677,594632,,
"2019-12-26 00:00:00",80553,557086,676008,74822,179474,42521,55338,617390,,
"2019-12-27 00:00:00",84514,579782,733416,82022,195114,43932,60434,643169,,
"2019-12-28 00:00:00",89333,617077,742771,80010,204956,48265,64526,669907,,
"2019-12-29 00:00:00",90725,608934,740118,78295,201526,51395,66398,638320,,
"2019-12-30 00:00:00",88586,570959,709943,74400,190451,46191,60957,614577,,
"2019-12-31 00:00:00",83110,516059,695220,61908,187787,43969,60068,567385,,
"2020-01-01 00:00:00",71916,561273,694327,63465,177737,53115,63718,614363,,
"2020-01-02 00:00:00",71376,585031,714555,97970,182996,44617,61370,599263,,
"2020-01-03 00:00:00",75974,596149,759329,94937,192258,44955,64468,632760,,
"2020-01-04 00:00:00",74514,617547,779054,94975,195047,50686,69226,651756,,
"2020-01-05 00:00:00",69120,596317,768693,88091,184356,48468,69535,650503,,
"2020-01-06 00:00:00",62612,552797,723301,72844,163367,38040,57893,610334,,
"2020-01-07 00:00:00",62494,537217,709537,66682,153284,33727,54989,606420,,
"2020-01-08 00:00:00",83218,546324,715930,61994,150423,33158,53506,609793,,
"2020-01-09 00:00:00",68386,527587,692362,64668,147108,32471,51752,613508,,
"2020-01-10 00:00:00",68541,552391,738802,72744,157366,36048,54326,593145,,
"2020-01-11 00:00:00",76482,597049,805733,85482,177789,46669,65835,610738,,
"2020-01-12 00:00:00",77030,587719,822490,78768,176274,45840,70449,603448,,
"2020-01-13 00:00:00",69964,518541,694511,59586,134284,33676,54031,549598,,
"2020-01-14 00:00:00",66866,500439,684222,55566,129573,32599,52899,542679,,
"2020-01-15 00:00:00",59280,500934,693126,52639,129625,31772,51487,533338,,
"2020-01-16 00:00:00",58288,502287,694151,59274,125950,31668,50070,499473,,
"2020-01-17 00:00:00",67453,519762,729182,68387,138418,36285,54740,498798,,
"2020-01-18 00:00:00",71117,539569,780679,82246,159117,47481,65015,508173,,
"2020-01-19 00:00:00",70104,587332,784392,77202,163877,47805,69211,513903,,
"2020-01-20 00:00:00",73712,585285,725101,71010,129764,39749,58821,483076,,
"2020-01-21 00:00:00",64709,535475,700650,56877,128456,33552,53205,475652,,
"2020-01-22 00:00:00",61096,489513,714086,53883,129666,33041,51300,528722,,
"2020-01-23 00:00:00",67349,483251,710041,58208,131068,32247,51810,500323,,
"2020-01-24 00:00:00",66465,502338,744747,66558,137298,36488,54969,339070,,
"2020-01-25 00:00:00",71558,554613,755927,79898,166254,49316,65749,404964,,
"2020-01-26 00:00:00",70560,579025,779615,77877,189393,55381,74395,451913,,
"2020-01-27 00:00:00",67062,540262,695110,61361,165334,39483,57935,457318,,
"2020-01-28 00:00:00",66374,551145,704919,57092,174264,38753,57016,474702,,
"2020-01-29 00:00:00",60353,564095,725786,54719,185298,37247,54880,497818,,
"2020-01-30 00:00:00",59547,540209,693848,57189,196172,35596,54476,516015,,
"2020-01-31 00:00:00",66710,592515,746299,65999,214898,37289,58104,540487,,
"2020-02-01 00:00:00",74211,638674,801127,79340,241819,48253,72566,566938,,
"2020-02-02 00:00:00",70843,653689,828642,74868,258534,49622,76691,581046,,
"2020-02-03 00:00:00",62423,574857,717757,56144,219797,33163,56921,562616,,
"2020-02-04 00:00:00",63856,578852,710622,51162,223734,32084,57158,563399,,
"2020-02-05 00:00:00",60150,585533,734315,45407,229983,31689,55665,572778,,
"2020-02-06 00:00:00",67653,582255,745212,68762,240896,31253,54357,572594,,
"2020-02-07 00:00:00",68215,610003,787521,82007,250281,34614,58883,582207,,
"2020-02-08 00:00:00",71591,663715,876575,92111,269460,45263,73295,595029,,
"2020-02-09 00:00:00",71036,664196,901681,88762,268705,48707,77816,604948,,
"2020-02-10 00:00:00",63977,585403,767824,68155,224549,33608,59609,579106,,
"2020-02-11 00:00:00",63259,582378,765911,62655,213498,31042,58006,582419,,
"2020-02-12 00:00:00",59745,585640,765364,59410,209900,30029,60963,578459,,
"2020-02-13 00:00:00",62781,614675,761042,63922,209559,29305,60237,569867,,
"2020-02-14 00:00:00",65204,570431,769965,68939,218444,31398,62968,559630,,
"2020-02-15 00:00:00",71185,646882,870940,82207,241974,43872,75321,590771,,
"2020-02-16 00:00:00",68589,650965,893811,78022,244916,45089,79664,591726,,
"2020-02-17 00:00:00",67246,581002,752432,72586,198826,35548,62512,562142,,
"2020-02-18 00:00:00",61326,565914,747465,59661,193261,29463,60542,555361,,
"2020-02-19 00:00:00",54809,566163,770785,54705,188974,28752,58143,614184,,
"2020-02-20 00:00:00",67999,575811,741022,61317,188647,29027,56990,577104,,
"2020-02-21 00:00:00",72353,602249,799293,68951,206622,32319,59708,583688,,
"2020-02-22 00:00:00",77115,649090,866684,79005,223989,42369,70596,586862,,
"2020-02-23 00:00:00",78730,647060,896092,76639,228023,43356,74732,584139,,
"2020-02-24 00:00:00",70316,631059,762739,60334,192919,31738,60184,542926,,
"2020-02-25 00:00:00",68908,586412,765376,56066,182115,29178,58448,544082,,
"2020-02-26 00:00:00",62981,576194,779423,52098,178281,28432,64728,550151,,
"2020-02-27 00:00:00",70841,573766,788179,57533,181656,28044,85685,534040,,
"2020-02-28 00:00:00",72993,604857,856801,62395,187867,30340,104939,548394,,
"2020-02-29 00:00:00",78426,667430,933748,72570,204267,41716,138791,569147,,
"2020-03-01 00:00:00",76936,663908,925990,68534,199942,41934,153947,562538,,
"2020-03-02 00:00:00",73623,584655,778860,52158,157133,29569,122319,532317,,
"2020-03-03 00:00:00",70749,597940,768562,47914,154158,27403,119558,528097,,
"2020-03-04 00:00:00",62076,593276,811344,41914,151737,26870,120476,532433,,
"2020-03-05 00:00:00",68753,596857,789769,62204,153616,27034,119008,521267,,
"2020-03-06 00:00:00",73442,632413,867924,75946,164755,31153,129144,541116,,
"2020-03-07 00:00:00",81399,677939,953051,86488,183862,40836,151996,559301,,
"2020-03-08 00:00:00",81388,655952,953114,84892,183626,41255,157400,552350,,
"2020-03-09 00:00:00",74922,641137,808581,65897,151965,29889,126866,497139,,
"2020-03-10 00:00:00",71787,611316,787841,61676,145665,28998,125067,511646,,
"2020-03-11 00:00:00",66974,601064,803004,57671,142346,28095,117299,499914,,
"2020-03-12 00:00:00",70309,606492,841468,65443,144810,30858,113049,500574,,
"2020-03-13 00:00:00",77635,648459,936750,75043,151813,40641,119345,523702,,
"2020-03-14 00:00:00",84810,694829,1007062,86303,170024,58893,134311,525462,,
"2020-03-15 00:00:00",81666,701632,1024845,84791,173546,64814,136528,515050,,
"2020-03-16 00:00:00",85507,622267,971220,82084,153452,51996,114352,486076,,
"2020-03-17 00:00:00",84149,627256,991675,82769,151468,52085,112477,471235,,
"2020-03-18 00:00:00",76917,653657,1003208,77830,151999,51462,110788,488092,,
"2020-03-19 00:00:00",81372,650319,1018690,92386,154451,51286,109595,495750,,
"2020-03-20 00:00:00",76875,644468,1060189,98860,157340,54118,111202,501729,,
"2020-03-21 00:00:00",77238,712955,1091858,100207,177024,66566,120610,525096,,
"2020-03-22 00:00:00",78276,717882,1102067,95150,188463,65358,123048,527361,,
"2020-03-23 00:00:00",83144,646119,1078859,90113,176618,50992,104788,573661,,
"2020-03-24 00:00:00",82770,645431,1079644,90719,178569,50499,102107,534857,,
"2020-03-25 00:00:00",70396,647103,1085157,86068,180789,50246,99469,546511,,
"2020-03-26 00:00:00",80539,652833,1093863,97182,186336,48886,100637,551705,,
"2020-03-27 00:00:00",83628,680104,1091740,101805,188076,52080,96273,558011,,
"2020-03-28 00:00:00",82614,734306,1080631,102453,197514,64334,111224,565660,,
"2020-03-29 00:00:00",81521,747551,1123002,97055,209493,62793,115795,562701,,
"2020-03-30 00:00:00",82207,705206,1138639,91891,198917,48541,102628,530038,,
"2020-03-31 00:00:00",80764,710105,1152459,84096,193626,47457,97598,508285,,
"2020-04-01 00:00:00",74716,709816,1226724,71400,188967,46489,96358,596513,,
"2020-04-02 00:00:00",79317,711948,1224247,123097,189306,45915,95929,567655,,
"2020-04-03 00:00:00",79507,729223,1191540,125452,192251,50011,101469,560748,,
"2020-04-04 00:00:00",75995,673158,1230947,120321,243940,64154,121414,925699,,
"2020-04-05 00:00:00",79104,769179,1189488,109748,199504,57699,119672,565383,,
"2020-04-06 00:00:00",75247,730472,1203825,101753,180452,45508,108560,548834,,
"2020-04-07 00:00:00",73455,691941,1193571,95463,174952,49687,108835,519292,,
"2020-04-08 00:00:00",68443,692299,1209154,89320,167683,50743,110410,494388,,
"2020-04-09 00:00:00",83133,696306,1241444,99170,176718,54806,113655,498418,,
"2020-04-10 00:00:00",82630,749534,1251665,105951,189134,62645,122388,523198,,
"2020-04-11 00:00:00",78769,798255,1271725,99868,197975,68411,125852,543263,,
"2020-04-12 00:00:00",80348,777024,1250565,94131,195866,70303,123730,520019,,
"2020-04-13 00:00:00",79658,732905,1267419,90480,191395,64337,124534,490184,,
"2020-04-14 00:00:00",77223,698225,1275055,82061,183243,56748,114149,478522,,
"2020-04-15 00:00:00",73815,695232,1276026,76524,168996,54473,89250,456664,,
"2020-04-16 00:00:00",80718,691873,1270409,90753,180321,54408,105494,458238,,
"2020-04-17 00:00:00",78505,734479,1301348,95622,181563,58555,110734,475704,,
"2020-04-18 00:00:00",85918,784907,1308963,94189,190344,69791,122367,491492,,
"2020-04-19 00:00:00",85182,753197,1275057,86716,185877,68188,123974,480387,,
"2020-04-20 00:00:00",88258,717931,1243058,81819,167674,54187,110608,458254,,
"2020-04-21 00:00:00",80118,707802,1247322,77900,166187,54029,109788,456459,,
"2020-04-22 00:00:00",73289,695872,1219736,71738,160785,51541,102331,573938,,
"2020-04-23 00:00:00",78432,692433,1200613,82348,161774,51302,103223,562374,,
"2020-04-24 00:00:00",78883,801645,1250167,85035,167560,54338,107715,581626,,
"2020-04-25 00:00:00",77651,755625,1229864,84577,171791,61752,113784,581831,,
"2020-04-26 00:00:00",77344,752551,1202791,79412,170386,60392,113918,568204,,
"2020-04-27 00:00:00",75098,690764,1169979,74940,153523,47532,99932,560824,,
"2020-04-28 00:00:00",73529,685828,1169370,71487,152274,46885,99003,558204,,
"2020-04-29 00:00:00",65477,684201,1207371,67214,152300,46099,95101,518053,,
"2020-04-30 00:00:00",76252,707171,1204257,83105,165200,48750,94338,516565,,
"2020-05-01 00:00:00",79219,737658,1197982,83224,171147,53003,101310,505404,,
"2020-05-02 00:00:00",80946,739214,1179111,79548,169762,56333,100549,481598,,
"2020-05-03 00:00:00",80435,744965,1177330,73738,171393,57044,101708,499738,,
"2020-05-04 00:00:00",76370,712027,1150445,70451,159050,44809,89753,505949,,
"2020-05-05 00:00:00",74836,691091,1110015,64277,154560,43842,87412,497528,,
"2020-05-06 00:00:00",69363,676544,1130904,56267,151274,42522,83815,495199,,
"2020-05-07 00:00:00",77099,671957,1084248,98915,151854,42478,82512,500753,,
"2020-05-08 00:00:00",72436,685757,1066098,102271,153946,46527,84883,504529,,
"2020-05-09 00:00:00",79263,789960,1079545,96824,159828,52795,89135,526081,,
"2020-05-10 00:00:00",77581,782042,1101279,91085,160081,52760,90893,506627,,
"2020-05-11 00:00:00",75117,731514,1096609,86942,148863,45378,81510,495045,,
"2020-05-12 00:00:00",76880,711090,1063776,82433,146319,45020,79988,486374,,
"2020-05-13 00:00:00",69681,651973,1093244,76286,140887,43977,77941,493738,,
"2020-05-14 00:00:00",78733,648391,1066988,83948,159334,44552,76811,503740,,
"2020-05-15 00:00:00",77920,693471,1023159,82004,205137,47545,77030,480226,,
"2020-05-16 00:00:00",71465,700616,1043795,77029,233699,52649,83798,507640,,
"2020-05-17 00:00:00",75530,690710,1034930,74444,241794,53457,83238,487848,,
"2020-05-18 00:00:00",74235,625526,979977,71217,260206,43505,71803,472825,,
"2020-05-19 00:00:00",74889,630180,1001249,66449,242068,42210,69049,471867,,
"2020-05-20 00:00:00",67755,614605,964754,62250,249099,42370,66761,516299,,
"2020-05-21 00:00:00",79849,624875,988808,76210,249551,51085,69635,528707,,
"2020-05-22 00:00:00",86225,654562,991212,78070,255953,63018,71034,527297,,
"2020-05-23 00:00:00",82708,692365,1027590,76971,261658,75861,78559,553620,,
"2020-05-24 00:00:00",82545,686945,1044056,73766,257254,76977,79149,551966,,
"2020-05-25 00:00:00",84103,652796,1015434,74546,233596,74065,70207,543158,,
"2020-05-26 00:00:00",77214,686696,1010289,66793,219112,61875,66181,533813,,
"2020-05-27 00:00:00",70267,721228,994122,61300,207876,59572,61888,530444,,
"2020-05-28 00:00:00",79547,759632,1013795,69530,202204,59654,63015,511520,,
"2020-05-29 00:00:00",81835,779421,1043130,69348,203876,60937,65103,531660,,
"2020-05-30 00:00:00",79546,794638,1044511,66108,206869,66896,70552,554821,,
"2020-05-31 00:00:00",81840,794178,1023150,64067,199375,68113,70840,531298,,
"2020-06-01 00:00:00",78241,735851,1011177,62404,180466,53974,65267,499612,,
"2020-06-02 00:00:00",76445,696520,937580,54687,166234,50505,58809,494188,,
"2020-06-03 00:00:00",71668,681471,932760,49053,160478,50721,58581,499154,,
"2020-06-04 00:00:00",79422,687106,934448,93643,165304,50662,59780,499208,,
"2020-06-05 00:00:00",80214,708913,957636,88946,171846,53312,62271,537617,,
"2020-06-06 00:00:00",77800,736441,929395,83490,173103,60804,71269,546782,,
"2020-06-07 00:00:00",77178,727736,920203,79173,167852,61581,73024,527883,,
"2020-06-08 00:00:00",78499,674850,892104,77030,151095,49123,62302,504249,,
"2020-06-09 00:00:00",75966,659012,887230,71788,147172,49797,61356,484384,,
"2020-06-10 00:00:00",69038,655469,891906,67143,141846,49366,60665,478455,,
"2020-06-11 00:00:00",76994,657308,901667,74566,142838,49719,63329,471404,,
"2020-06-12 00:00:00",76218,685764,899776,70144,143443,50292,73936,489859,,
"2020-06-13 00:00:00",74446,718603,895775,67586,147641,58807,90516,499110,,
"2020-06-14 00:00:00",76674,721435,903070,65831,143570,60216,98500,490243,,
"2020-06-15 00:00:00",69962,664641,881845,64635,130892,48175,88276,474875,,
"2020-06-16 00:00:00",70917,640505,886728,59399,129714,46509,88597,470299,,
"2020-06-17 00:00:00",63884,479097,911994,57111,125312,44894,86567,493971,,
"2020-06-18 00:00:00",74138,605299,911574,69914,129087,44762,86055,470307,,
"2020-06-19 00:00:00",75559,554858,913403,66652,136427,46779,86582,492998,,
"2020-06-20 00:00:00",79767,668124,888537,64968,142900,54959,92035,506989,,
"2020-06-21 00:00:00",78429,685855,928180,63942,140334,55471,93178,495109,,
"2020-06-22 00:00:00",75653,633679,907735,65825,131746,45789,80829,476207,,
"2020-06-23 00:00:00",73847,615515,881345,60904,128650,42840,77645,458075,,
"2020-06-24 00:00:00",61664,653341,920470,54944,136418,41782,77769,474288,,
"2020-06-25 00:00:00",70988,672542,871671,63246,136351,39866,73506,461921,,
"2020-06-26 00:00:00",75314,664018,857056,64449,132498,43113,78679,468640,,
"2020-06-27 00:00:00",78653,676893,814327,64123,128126,50911,86961,474347,,
"2020-06-28 00:00:00",76724,698473,861860,64074,131793,53947,93009,469812,,
"2020-06-29 00:00:00",73192,669000,868848,66096,124661,44489,82339,463642,,
"2020-06-30 00:00:00",75132,662506,842219,58245,122041,43162,80624,448053,,
"2020-07-01 00:00:00",80301,668477,843328,53539,120963,43640,77987,459555,,
"2020-07-02 00:00:00",89884,647076,851382,98333,127478,42998,79493,461131,,
"2020-07-03 00:00:00",88280,686704,857806,94026,133613,48712,79717,467796,,
"2020-07-04 00:00:00",84074,672179,828139,85620,135395,54297,88742,489778,,
"2020-07-05 00:00:00",83405,705378,860341,86917,134274,55564,90824,476409,,
"2020-07-06 00:00:00",84633,638577,851345,84342,126787,45734,80413,457287,,
"2020-07-07 00:00:00",83344,646385,855458,80816,124890,44266,79422,457916,,
"2020-07-08 00:00:00",77732,635018,861948,76362,122854,44246,78938,452210,,
"2020-07-09 00:00:00",78047,605030,837672,80543,121388,42700,76727,442628,,
"2020-07-10 00:00:00",78558,640155,841988,83623,123562,44638,72779,450141,,
"2020-07-11 00:00:00",87087,679953,842185,79957,126874,51413,83036,457976,,
"2020-07-12 00:00:00",87383,680365,852054,79702,126213,50874,85118,449756,,
"2020-07-13 00:00:00",89386,636671,856898,79439,116465,41776,75261,425626,,
"2020-07-14 00:00:00",81427,629047,855750,74651,117726,41663,75332,423564,,
"2020-07-15 00:00:00",70122,704063,828038,69119,113976,39910,70547,407534,,
"2020-07-16 00:00:00",78187,695258,836648,82847,118464,39534,71687,405138,,
"2020-07-17 00:00:00",80495,695081,824560,79685,120403,41057,73332,421350,,
"2020-07-18 00:00:00",77888,716054,820206,75613,122913,47416,77773,427521,,
"2020-07-19 00:00:00",80359,706023,839501,75992,123498,48798,80258,420289,,
"2020-07-20 00:00:00",82390,654247,842220,77454,115516,39359,70979,399078,,
"2020-07-21 00:00:00",78297,647338,840672,72548,114704,38583,70559,389836,,
"2020-07-22 00:00:00",72143,623812,836025,68051,113284,37406,66274,468605,,
"2020-07-23 00:00:00",77166,614801,834506,77968,111349,44084,64240,443326,,
"2020-07-24 00:00:00",78386,633026,829455,73918,112162,50152,66656,450139,,
"2020-07-25 00:00:00",72672,688351,818275,71599,116515,61754,71483,456707,,
"2020-07-26 00:00:00",72394,682534,850662,70392,120509,64845,74271,468927,,
"2020-07-27 00:00:00",79846,623099,834659,70519,113678,51616,64649,450134,,
"2020-07-28 00:00:00",75433,623304,836535,66122,112585,46792,63963,438898,,
"2020-07-29 00:00:00",68971,615047,848767,60304,113218,45215,62669,440850,,
"2020-07-30 00:00:00",81158,610996,851551,74173,112947,43143,61637,435739,,
"2020-07-31 00:00:00",78720,637146,842888,69081,112730,44063,59618,439395,,
"2020-08-01 00:00:00",78042,662354,827135,66661,116025,50997,67439,443567,,
"2020-08-02 00:00:00",74737,666563,861813,66844,119610,53404,70859,428602,,
"2020-08-03 00:00:00",77875,618754,863741,66571,114560,43749,63524,435052,,
"2020-08-04 00:00:00",71026,622789,880796,59343,116272,41592,63777,431096,,
"2020-08-05 00:00:00",55197,590477,831404,50588,108516,39537,60550,422748,,
"2020-08-06 00:00:00",68966,605052,853520,89220,108193,38177,59279,412002,,
"2020-08-07 00:00:00",66969,622979,932283,82798,109855,39977,60546,414644,,
"2020-08-08 00:00:00",68765,640933,843194,78873,116862,47006,64044,411710,,
"2020-08-09 00:00:00",79243,645332,853039,78886,123082,48516,66782,409260,,
"2020-08-10 00:00:00",73840,612761,893174,76503,120014,38894,60261,409096,,
"2020-08-11 00:00:00",72070,601707,899024,72239,152521,37654,58885,400251,,
"2020-08-12 00:00:00",64173,600930,884995,68072,145528,36709,58060,408258,,
"2020-08-13 00:00:00",77109,600049,876966,76168,147258,36408,58216,390387,,
"2020-08-14 00:00:00",76518,607983,875455,74313,147468,38118,59396,389832,,
"2020-08-15 00:00:00",78532,653121,854792,71599,150146,45535,64940,398581,,
"2020-08-16 00:00:00",83029,653151,877467,70228,154677,47030,67248,403074,,
"2020-08-17 00:00:00",79190,609067,868256,68647,146874,37634,58761,385415,,
"2020-08-18 00:00:00",73087,597723,874622,63393,144535,36268,57625,381194,,
"2020-08-19 00:00:00",67149,603543,876088,59800,141705,35459,53077,404238,,
"2020-08-20 00:00:00",77094,598546,896082,71224,139597,35422,54774,374551,,
"2020-08-21 00:00:00",75362,623477,880736,72203,137124,37306,57315,365580,,
"2020-08-22 00:00:00",92704,656593,872493,71164,140150,45827,62488,387996,,
"2020-08-23 00:00:00",87240,663082,900146,69669,140297,47632,66577,394152,,
"2020-08-24 00:00:00",84809,606495,853676,69453,128178,36485,58101,382923,,
"2020-08-25 00:00:00",98432,593628,870124,65963,122258,36160,56893,344249,,
"2020-08-26 00:00:00",85272,599272,908704,61864,124508,35229,55000,387287,,
"2020-08-27 00:00:00",82784,592966,887323,68319,122125,36222,56047,366992,,
"2020-08-28 00:00:00",87092,624937,898136,67762,123981,38799,61749,384352,,
"2020-08-29 00:00:00",87266,654784,884184,66196,128275,47044,71830,396935,,
"2020-08-30 00:00:00",83469,660181,906097,62848,111240,48328,75552,380766,,
"2020-08-31 00:00:00",84657,603454,888439,56813,113847,37748,68036,375181,,
"2020-09-01 00:00:00",85119,583655,831180,50833,109965,35615,65174,371684,,
"2020-09-02 00:00:00",75481,584314,835468,46832,104954,34862,64172,383191,,
"2020-09-03 00:00:00",82243,575142,838798,74798,104060,34269,62044,368720,,
"2020-09-04 00:00:00",79453,609949,893954,76612,110373,36738,64154,378164,,
"2020-09-05 00:00:00",85802,676484,915371,75880,119132,43535,67015,390307,,
"2020-09-06 00:00:00",81142,661610,921436,72787,120094,44668,73168,393525,,
"2020-09-07 00:00:00",84198,615343,868058,74118,105019,42533,63446,378482,,
"2020-09-08 00:00:00",86288,612108,881428,62940,102367,33866,59650,365664,,
"2020-09-09 00:00:00",71605,605731,874879,60913,96831,34695,59338,370187,,
"2020-09-10 00:00:00",78206,604704,883198,64715,103370,35718,57860,375901,,
"2020-09-11 00:00:00",81057,633810,949174,69020,113186,39219,60943,384260,,
"2020-09-12 00:00:00",85180,666157,980879,70939,126518,48485,71621,404149,,
"2020-09-13 00:00:00",86885,667484,945582,67018,122450,46848,72015,396628,,
"2020-09-14 00:00:00",78963,608219,877018,60332,105251,34970,59306,375115,,
"2020-09-15 00:00:00",77414,591365,862722,56524,102321,33965,57727,371233,,
"2020-09-16 00:00:00",74560,574364,838981,53939,100190,32923,56553,358110,,
"2020-09-17 00:00:00",79141,639781,875989,64304,97077,33121,54623,362854,,
"2020-09-18 00:00:00",82149,625726,933914,72223,107648,35398,53903,364565,,
"2020-09-19 00:00:00",84419,657514,957983,74559,118123,43908,64830,381798,,
"2020-09-20 00:00:00",84084,650913,927416,68058,111189,44320,66109,371398,,
"2020-09-21 00:00:00",76789,589166,842803,61441,93266,33876,54431,343759,,
"2020-09-22 00:00:00",79334,584267,842089,57543,92711,33472,52779,336952,,
"2020-09-23 00:00:00",75990,576464,856608,54164,92070,33486,53067,335062,,
"2020-09-24 00:00:00",76710,576418,830111,58687,91030,41192,51413,327058,,
"2020-09-25 00:00:00",80874,594360,899225,62972,102404,44381,52369,338744,,
"2020-09-26 00:00:00",79630,618758,892015,65296,107087,54185,63872,342838,,
"2020-09-27 00:00:00",82554,627074,888767,60137,106180,54803,65863,336556,,
"2020-09-28 00:00:00",75362,578161,809850,54276,91340,40543,52996,336222,,
"2020-09-29 00:00:00",74117,577517,820539,48849,91712,39522,52107,334691,,
"2020-09-30 00:00:00",66194,574589,858784,44226,94877,39616,50919,325135,,
"2020-10-01 00:00:00",131300,544521,789179,75818,91432,39369,49403,304349,,
"2020-10-02 00:00:00",122857,558992,870763,78931,94916,42416,52079,322535,,
"2020-10-03 00:00:00",105705,587182,883089,80535,103343,53363,61573,332403,,
"2020-10-04 00:00:00",106606,598689,904380,74870,104655,54443,63457,333706,,
"2020-10-05 00:00:00",95973,560064,845419,65572,90764,39683,51212,312145,,
"2020-10-06 00:00:00",89472,572025,828380,62289,89120,38596,50252,321536,,
"2020-10-07 00:00:00",79817,572346,844690,58650,88779,38196,49998,338371,,
"2020-10-08 00:00:00",86637,569424,825650,65093,86534,36620,48540,328207,,
"2020-10-09 00:00:00",88797,592576,879815,70055,91317,39183,43397,332041,,
"2020-10-10 00:00:00",90633,626391,927161,71757,103175,48953,58707,354872,,
"2020-10-11 00:00:00",93895,625704,890485,67074,99716,48387,61421,341001,,
"2020-10-12 00:00:00",88847,568804,823765,64832,85856,39257,52044,318080,,
"2020-10-13 00:00:00",80695,567968,841109,57821,86552,35015,50112,319650,,
"2020-10-14 00:00:00",68924,571816,867616,53904,86523,34284,47404,317312,,
"2020-10-15 00:00:00",78012,548700,811378,63406,92270,34259,48498,322090,,
"2020-10-16 00:00:00",87926,617229,921298,69310,106845,38001,53063,325227,,
"2020-10-17 00:00:00",89918,672263,945280,70217,119058,45973,62284,326320,,
"2020-10-18 00:00:00",91589,671074,942901,66167,118761,45849,62893,338658,,
"2020-10-19 00:00:00",84671,582648,841530,61521,105238,35272,51220,314156,,
"2020-10-20 00:00:00",76679,574917,853447,57625,106307,33987,48819,304894,,
"2020-10-21 00:00:00",66980,576272,851483,55680,107113,34060,50061,367499,,
"2020-10-22 00:00:00",77893,584406,869057,62574,108643,36918,50006,359911,,
"2020-10-23 00:00:00",79930,599476,906202,70085,121080,41588,56189,363319,,
"2020-10-24 00:00:00",85592,640935,943740,71271,129316,51214,65364,381079,,
"2020-10-25 00:00:00",85987,645475,926943,69214,122037,52188,68503,360700,,
"2020-10-26 00:00:00",83481,585759,870425,64222,110394,40629,56224,362304,,
"2020-10-27 00:00:00",73743,582822,868925,65650,109874,38843,55036,366312,,
"2020-10-28 00:00:00",69194,585078,894422,61869,110793,38004,54812,365878,,
"2020-10-29 00:00:00",75279,581579,903157,73250,112038,37685,52586,355108,,
"2020-10-30 00:00:00",79841,723714,951748,77461,121453,42154,60381,363275,,
"2020-10-31 00:00:00",84380,723768,923784,77913,123211,49867,71942,333173,,
"2020-11-01 00:00:00",84864,717263,938972,75999,120722,51226,76197,377047,,
"2020-11-02 00:00:00",76118,646180,865559,69898,105844,38974,63865,347125,,
"2020-11-03 00:00:00",76390,632060,892234,65545,104107,38489,62680,346450,,
"2020-11-04 00:00:00",66025,633491,915539,54474,105028,36508,64119,355278,,
"2020-11-05 00:00:00",76280,609841,900839,95668,103935,37895,63844,334974,,88869
"2020-11-06 00:00:00",81247,643521,966137,101133,114458,42899,72432,364611,,100028
"2020-11-07 00:00:00",90319,679969,988989,101674,124500,52776,87514,385002,,113394
"2020-11-08 00:00:00",88970,675320,972546,90976,118103,53373,98941,384175,,116660
"2020-11-09 00:00:00",79598,600586,891145,80113,99717,41293,75727,359602,,105216
