"DateTime","Geneshift","Z1 Battle Royale","PUBG: BATTLEGROUNDS","Ring of Elysium","Realm Royale Reforged","Fall Guys","Apex Legends","NARAKA: BLADEPOINT","Battlefield™ V","Crab Game"
"2018-10-05 00:00:00",4,3913,916596,37509,2141,,,,,
"2018-10-06 00:00:00",2,4505,1055508,36034,2597,,,,,
"2018-10-07 00:00:00",3,4682,1021057,36110,2820,,,,,
"2018-10-08 00:00:00",3,3986,948575,32405,2334,,,,,
"2018-10-09 00:00:00",5,3413,940820,30970,1991,,,,,
"2018-10-10 00:00:00",4,3141,852238,28843,1824,,,,,
"2018-10-11 00:00:00",3,2871,836300,25439,1847,,,,,
"2018-10-12 00:00:00",5,3091,955819,28589,2010,,,,,
"2018-10-13 00:00:00",4,3874,1023746,31503,2292,,,,,
"2018-10-14 00:00:00",2,3767,927559,28457,2435,,,,,
"2018-10-15 00:00:00",1,3028,876955,25396,2038,,,,,
"2018-10-16 00:00:00",1,3157,846193,24000,1796,,,,,
"2018-10-17 00:00:00",1,3090,835973,23287,1770,,,,,
"2018-10-18 00:00:00",4,3057,864675,23176,1835,,,,,
"2018-10-19 00:00:00",6,3204,938802,24512,1944,,,,,
"2018-10-20 00:00:00",2,3836,965507,25742,2221,,,,,
"2018-10-21 00:00:00",2,4178,944706,25638,2466,,,,,
"2018-10-22 00:00:00",4,3914,859126,22343,1941,,,,,
"2018-10-23 00:00:00",2,4486,803345,21882,1842,,,,,
"2018-10-24 00:00:00",4,3020,870192,20861,1730,,,,,
"2018-10-25 00:00:00",1,3072,860280,20921,1614,,,,,
"2018-10-26 00:00:00",3,3403,943023,21332,1638,,,,,
"2018-10-27 00:00:00",2,5018,961868,22779,2001,,,,,
"2018-10-28 00:00:00",1,4485,915145,21709,2117,,,,,
"2018-10-29 00:00:00",2,3426,852022,20422,1764,,,,,
"2018-10-30 00:00:00",2,3604,848017,19323,1592,,,,,
"2018-10-31 00:00:00",4,3276,821094,18488,1859,,,,,
"2018-11-01 00:00:00",2,3256,830675,18279,2381,,,,,
"2018-11-02 00:00:00",3,3964,899212,19759,2769,,,,,
"2018-11-03 00:00:00",2,4552,888932,20183,3408,,,,,
"2018-11-04 00:00:00",1,4013,871756,19715,3944,,,,,
"2018-11-05 00:00:00",4,2610,804729,17439,2882,,,,,
"2018-11-06 00:00:00",2,2553,798186,16552,2768,,,,,
"2018-11-07 00:00:00",3,2759,823745,15810,2767,,,,,
"2018-11-08 00:00:00",2,2553,797339,15112,2684,,,,,
"2018-11-09 00:00:00",2,4790,822848,18882,2845,,,,,
"2018-11-10 00:00:00",2,5834,867996,21352,3565,,,,,
"2018-11-11 00:00:00",4,3921,838380,20557,3818,,,,,
"2018-11-12 00:00:00",3,2801,783911,19714,3142,,,,,
"2018-11-13 00:00:00",2,2603,782310,19390,2942,,,,,
"2018-11-14 00:00:00",2,2468,792290,18994,2895,,,,,
"2018-11-15 00:00:00",4,2573,777768,18572,2915,,,,,
"2018-11-16 00:00:00",2,5306,842399,19877,3340,,,,,
"2018-11-17 00:00:00",2,5835,898133,21702,4336,,,,,
"2018-11-18 00:00:00",2,8551,858673,21791,4756,,,,,
"2018-11-19 00:00:00",3,7380,786883,19448,3933,,,,,
"2018-11-20 00:00:00",2,6546,795710,19331,3643,,,,,
"2018-11-21 00:00:00",3,6168,794832,19475,3433,,,,,
"2018-11-22 00:00:00",2,6153,799527,24175,3416,,,,,
"2018-11-23 00:00:00",2,6246,851131,26089,3472,,,,,
"2018-11-24 00:00:00",3,5296,897522,38042,3937,,,,,
"2018-11-25 00:00:00",4,5216,856216,48474,4017,,,,,
"2018-11-26 00:00:00",4,3952,792614,48236,3170,,,,,
"2018-11-27 00:00:00",3,3871,805741,48474,3150,,,,,
"2018-11-28 00:00:00",2,3262,810979,49419,3256,,,,,
"2018-11-29 00:00:00",2,2866,804956,48722,3087,,,,,
"2018-11-30 00:00:00",2,3393,884564,49353,3441,,,,,
"2018-12-01 00:00:00",3,3804,927372,55086,4096,,,,,
"2018-12-02 00:00:00",3,3922,898667,63435,4400,,,,,
"2018-12-03 00:00:00",10,2827,830881,56792,3534,,,,,
"2018-12-04 00:00:00",8,2647,832684,53498,3388,,,,,
"2018-12-05 00:00:00",4,2658,839782,52206,3603,,,,,
"2018-12-06 00:00:00",6,2627,840054,49114,3550,,,,,
"2018-12-07 00:00:00",7,3619,878200,42273,3206,,,,,
"2018-12-08 00:00:00",4,3114,912235,49747,3713,,,,,
"2018-12-09 00:00:00",6,3406,880955,57155,3796,,,,,
"2018-12-10 00:00:00",4,2448,831909,49366,3462,,,,,
"2018-12-11 00:00:00",3,2392,807682,44880,3188,,,,,
"2018-12-12 00:00:00",4,2492,813949,42480,3186,,,,,
"2018-12-13 00:00:00",2,2294,811348,40096,2893,,,,,
"2018-12-14 00:00:00",2,2658,878143,39267,2984,,,,,
"2018-12-15 00:00:00",4,3396,926855,46911,3493,,,,,
"2018-12-16 00:00:00",2,3111,908968,49771,3662,,,,,
"2018-12-17 00:00:00",214143,2407,845277,40788,3036,,,,,
"2018-12-18 00:00:00",178000,2349,852889,38248,3230,,,,,
"2018-12-19 00:00:00",788,4038,1042110,36466,3395,,,,,
"2018-12-20 00:00:00",404,2838,1047464,34351,3187,,,,,
"2018-12-21 00:00:00",228,3001,1077319,36148,3525,,,,,
"2018-12-22 00:00:00",214,3152,1119014,40337,3547,,,,,
"2018-12-23 00:00:00",158,2909,1082613,47818,3496,,,,,
"2018-12-24 00:00:00",107,2773,974362,40748,3023,,,,,
"2018-12-25 00:00:00",77,2382,969929,36805,3211,,,,,
"2018-12-26 00:00:00",88,2567,1011873,39179,3523,,,,,
"2018-12-27 00:00:00",80,2602,995066,38702,3560,,,,,
"2018-12-28 00:00:00",67,2604,1003214,38044,3462,,,,,
"2018-12-29 00:00:00",75,2684,1039988,39507,3493,,,,,
"2018-12-30 00:00:00",60,2760,1039383,41251,3429,,,,,
"2018-12-31 00:00:00",52,2411,926175,36492,2877,,,,,
"2019-01-01 00:00:00",51,2364,986759,33780,3495,,,,,
"2019-01-02 00:00:00",50,2384,988726,33801,3530,,,,,
"2019-01-03 00:00:00",42,2310,978611,32374,3323,,,,,
"2019-01-04 00:00:00",50,2351,1037423,34947,3502,,,,,
"2019-01-05 00:00:00",51,2586,1091897,38022,3722,,,,,
"2019-01-06 00:00:00",35,2621,1053933,39147,3910,,,,,
"2019-01-07 00:00:00",34,2036,970440,30974,3568,,,,,
"2019-01-08 00:00:00",33,2006,972455,29142,3191,,,,,
"2019-01-09 00:00:00",35,2048,973687,28470,3170,,,,,
"2019-01-10 00:00:00",33,1877,958155,28104,3147,,,,,
"2019-01-11 00:00:00",32,2067,1002374,29714,3122,,,,,
"2019-01-12 00:00:00",141,2476,1069995,35977,3720,,,,,
"2019-01-13 00:00:00",23,3577,1051360,38520,3927,,,,,
"2019-01-14 00:00:00",41442,2954,975754,31063,3213,,,,,
"2019-01-15 00:00:00",116398,2846,973809,29680,3116,,,,,
"2019-01-16 00:00:00",23765,2187,962822,53276,5010,,,,,
"2019-01-17 00:00:00",26031,3227,955166,49224,4730,,,,,
"2019-01-18 00:00:00",3090,2301,978083,48974,4701,,,,,
"2019-01-19 00:00:00",2191,2650,1022828,55639,5266,,,,,
"2019-01-20 00:00:00",2175,2730,1027389,58618,5620,,,,,
"2019-01-21 00:00:00",2212,2279,933529,42658,5081,,,,,
"2019-01-22 00:00:00",2290,2240,911478,40363,4757,,,,,
"2019-01-23 00:00:00",2951,2014,929388,41257,5309,,,,,
"2019-01-24 00:00:00",969,2647,891518,38008,5291,,,,,
"2019-01-25 00:00:00",952,2456,884575,36593,5799,,,,,
"2019-01-26 00:00:00",737,2910,935053,43097,7381,,,,,
"2019-01-27 00:00:00",627,2297,947041,46919,8302,,,,,
"2019-01-28 00:00:00",407,1698,875550,32798,7081,,,,,
"2019-01-29 00:00:00",342,1789,787343,29853,7567,,,,,
"2019-01-30 00:00:00",1715,1656,797040,30678,7584,,,,,
"2019-01-31 00:00:00",1474,1545,800279,30247,7448,,,,,
"2019-02-01 00:00:00",3367,1645,793914,30214,7193,,,,,
"2019-02-02 00:00:00",5254,1914,809999,34441,8511,,,,,
"2019-02-03 00:00:00",1099,1943,787925,37055,9863,,,,,
"2019-02-04 00:00:00",2134,1666,558470,28364,8436,,,,,
"2019-02-05 00:00:00",954,1881,662762,24116,7621,,,,,
"2019-02-06 00:00:00",424,1483,690666,23899,7191,,,,,
"2019-02-07 00:00:00",452,1613,709172,22329,7600,,,,,
"2019-02-08 00:00:00",428,1459,747664,22861,7196,,,,,
"2019-02-09 00:00:00",607,1847,804030,26018,9395,,,,,
"2019-02-10 00:00:00",333,1821,852355,27739,10495,,,,,
"2019-02-11 00:00:00",326,1400,835490,21432,8083,,,,,
"2019-02-12 00:00:00",280,1414,845921,20942,7971,,,,,
"2019-02-13 00:00:00",508,1405,858666,21044,7031,,,,,
"2019-02-14 00:00:00",297,1450,801747,18895,6269,,,,,
"2019-02-15 00:00:00",411,1306,891027,19788,6450,,,,,
"2019-02-16 00:00:00",684,1473,923672,21010,6976,,,,,
"2019-02-17 00:00:00",557,2084,931754,21742,7245,,,,,
"2019-02-18 00:00:00",7585,2045,893536,17191,6246,,,,,
"2019-02-19 00:00:00",535,1575,845996,15904,5471,,,,,
"2019-02-20 00:00:00",628,1176,859067,16517,5318,,,,,
"2019-02-21 00:00:00",950,1574,871544,17197,5069,,,,,
"2019-02-22 00:00:00",298,1564,882956,16404,5113,,,,,
"2019-02-23 00:00:00",683,1735,915662,19441,5800,,,,,
"2019-02-24 00:00:00",695,1714,891749,19394,6123,,,,,
"2019-02-25 00:00:00",601,1338,830311,15574,4715,,,,,
"2019-02-26 00:00:00",123,1177,833583,14714,4482,,,,,
"2019-02-27 00:00:00",63,1122,759149,15565,4579,,,,,
"2019-02-28 00:00:00",88,1191,816309,16670,4399,,,,,
"2019-03-01 00:00:00",59,1420,869608,18537,4686,,,,,
"2019-03-02 00:00:00",129,1665,904021,21336,5615,,,,,
"2019-03-03 00:00:00",77,1694,855382,22125,5736,,,,,
"2019-03-04 00:00:00",134,1471,791633,18082,5055,,,,,
"2019-03-05 00:00:00",121,1601,796397,17216,4704,,,,,
"2019-03-06 00:00:00",61,13056,787774,16870,4482,,,,,
"2019-03-07 00:00:00",58,9904,786361,16448,4475,,,,,
"2019-03-08 00:00:00",219,8865,830556,18032,4266,,,,,
"2019-03-09 00:00:00",288,10490,898360,21739,5216,,,,,
"2019-03-10 00:00:00",1372,11210,836461,21789,5188,,,,,
"2019-03-11 00:00:00",322,8959,791538,16848,3966,,,,,
"2019-03-12 00:00:00",80,8546,783943,15673,3991,,,,,
"2019-03-13 00:00:00",140,7555,785274,16030,3769,,,,,
"2019-03-14 00:00:00",107,7637,800679,17102,3860,,,,,
"2019-03-15 00:00:00",208,8075,860708,18052,4144,,,,,
"2019-03-16 00:00:00",225,9501,905999,21976,4975,,,,,
"2019-03-17 00:00:00",277,9858,860785,21031,5105,,,,,
"2019-03-18 00:00:00",80,7524,795081,16653,3884,,,,,
"2019-03-19 00:00:00",178,6650,792476,15860,3728,,,,,
"2019-03-20 00:00:00",197,5441,784037,16022,3554,,,,,
"2019-03-21 00:00:00",128,5715,796946,15509,3569,,,,,
"2019-03-22 00:00:00",208,5752,870044,16860,3865,,,,,
"2019-03-23 00:00:00",92,6176,889884,18461,4605,,,,,
"2019-03-24 00:00:00",49,6264,856634,19283,4867,,,,,
"2019-03-25 00:00:00",61,4276,773920,15595,3985,,,,,
"2019-03-26 00:00:00",225,4075,766534,14921,3890,,,,,
"2019-03-27 00:00:00",982,4771,773081,23367,4537,,,,,
"2019-03-28 00:00:00",196,5326,843518,19598,4339,,,,,
"2019-03-29 00:00:00",212,5386,913396,20608,4252,,,,,
"2019-03-30 00:00:00",898,4639,942933,21885,4838,,,,,
"2019-03-31 00:00:00",731,5181,911814,21868,5072,,,,,
"2019-04-01 00:00:00",254,3899,839003,17864,4059,,,,,
"2019-04-02 00:00:00",92,3905,831820,17125,4084,,,,,
"2019-04-03 00:00:00",77,4211,854717,19010,3843,,,,,
"2019-04-04 00:00:00",118,4652,899215,19319,3630,,,,,
"2019-04-05 00:00:00",70,3529,864580,18751,3912,,,,,
"2019-04-06 00:00:00",101,3624,847644,19640,4537,,,,,
"2019-04-07 00:00:00",274,3740,857649,20242,4659,,,,,
"2019-04-08 00:00:00",363,4726,801126,16776,3659,,,,,
"2019-04-09 00:00:00",356,4705,816591,16423,3671,,,,,
"2019-04-10 00:00:00",125,3404,780335,16926,3561,,,,,
"2019-04-11 00:00:00",753,2932,809674,16490,3647,,,,,
"2019-04-12 00:00:00",288,3610,870764,17915,3765,,,,,
"2019-04-13 00:00:00",190,3583,896037,19638,4178,,,,,
"2019-04-14 00:00:00",307,3458,855380,19004,4649,,,,,
"2019-04-15 00:00:00",41,2841,794381,15598,4055,,,,,
"2019-04-16 00:00:00",184,2835,736129,15281,3569,,,,,
"2019-04-17 00:00:00",924,2369,736328,15917,3586,,,,,
"2019-04-18 00:00:00",727,2200,745352,15149,3595,,,,,
"2019-04-19 00:00:00",309,2346,815594,16264,3823,,,,,
"2019-04-20 00:00:00",455,2447,839486,19344,3847,,,,,
"2019-04-21 00:00:00",174,2367,800938,17895,3788,,,,,
"2019-04-22 00:00:00",103,2378,792917,16928,3497,,,,,
"2019-04-23 00:00:00",264,2164,770286,15000,3307,,,,,
"2019-04-24 00:00:00",985,1978,717339,15097,3078,,,,,
"2019-04-25 00:00:00",103,1931,762211,14489,3085,,,,,
"2019-04-26 00:00:00",51,2110,809024,15215,3335,,,,,
"2019-04-27 00:00:00",228,2253,824730,18034,3799,,,,,
"2019-04-28 00:00:00",936,2289,829876,17695,3885,,,,,
"2019-04-29 00:00:00",209,2038,782408,14721,3175,,,,,
"2019-04-30 00:00:00",230,1903,825897,16079,3239,,,,,
"2019-05-01 00:00:00",542,1958,799367,17369,3540,,,,,
"2019-05-02 00:00:00",156,1719,768507,15801,3133,,,,,
"2019-05-03 00:00:00",228,1752,811091,15870,3263,,,,,
"2019-05-04 00:00:00",1313,1805,807371,16221,3618,,,,,
"2019-05-05 00:00:00",134,1875,824692,17352,4013,,,,,
"2019-05-06 00:00:00",197,1837,787052,14787,3048,,,,,
"2019-05-07 00:00:00",508,2390,785910,13954,2996,,,,,
"2019-05-08 00:00:00",101,1731,790069,14874,3032,,,,,
"2019-05-09 00:00:00",1024,1566,753251,13871,2809,,,,,
"2019-05-10 00:00:00",563,1625,791533,14074,3082,,,,,
"2019-05-11 00:00:00",213,3442,822913,15585,3549,,,,,
"2019-05-12 00:00:00",329,3276,784612,15732,3547,,,,,
"2019-05-13 00:00:00",104,2757,734203,13163,3047,,,,,
"2019-05-14 00:00:00",366,3321,736278,12972,2986,,,,,
"2019-05-15 00:00:00",137,1857,737354,13205,2874,,,,,
"2019-05-16 00:00:00",238,1861,727205,12766,2720,,,,,
"2019-05-17 00:00:00",228,1865,762215,13054,2880,,,,,
"2019-05-18 00:00:00",137,1951,820622,17131,3372,,,,,
"2019-05-19 00:00:00",927,1902,787834,17368,3548,,,,,
"2019-05-20 00:00:00",935,1625,694365,13643,2825,,,,,
"2019-05-21 00:00:00",198,1633,722994,13669,2761,,,,,
"2019-05-22 00:00:00",603,1460,727685,13305,2756,,,,,
"2019-05-23 00:00:00",600,1646,680888,13320,2711,,,,,
"2019-05-24 00:00:00",213,1593,754972,14069,2846,,,,,
"2019-05-25 00:00:00",486,2119,786292,15316,3334,,,,,
"2019-05-26 00:00:00",1221,2070,759829,15789,3748,,,,,
"2019-05-27 00:00:00",1344,1825,719091,13810,3278,,,,,
"2019-05-28 00:00:00",1473,1771,704047,14050,2866,,,,,
"2019-05-29 00:00:00",261,1362,702474,13837,2779,,,,,
"2019-05-30 00:00:00",91,1462,709870,14226,2959,,,,,
"2019-05-31 00:00:00",292,1505,747878,14199,2940,,,,,
"2019-06-01 00:00:00",150,1491,747864,16141,3196,,,,,
"2019-06-02 00:00:00",76,1468,732024,15524,3542,,,,,
"2019-06-03 00:00:00",49,1257,686180,13583,2951,,,,,
"2019-06-04 00:00:00",244,1188,692949,13420,2812,,,,,
"2019-06-05 00:00:00",288,1232,710828,19353,2795,,,,,
"2019-06-06 00:00:00",573,1235,713788,16009,2839,,,,,
"2019-06-07 00:00:00",237,1716,704295,14950,2947,,,,,
"2019-06-08 00:00:00",120,1805,740925,15644,3165,,,,,
"2019-06-09 00:00:00",395,1716,723493,15401,3385,,,,,
"2019-06-10 00:00:00",551,1729,707629,14405,2942,,,,,
"2019-06-11 00:00:00",271,1592,697643,13263,2872,,,,,
"2019-06-12 00:00:00",142,1251,693504,13390,2889,,,,,
"2019-06-13 00:00:00",172,1242,694466,12903,2864,,,,,
"2019-06-14 00:00:00",2070,1344,716364,13040,3005,,,,,
"2019-06-15 00:00:00",221,1366,749529,14971,3248,,,,,
"2019-06-16 00:00:00",920,1313,730037,14843,3316,,,,,
"2019-06-17 00:00:00",241,1151,690283,13245,3124,,,,,
"2019-06-18 00:00:00",128,1105,672179,12210,3028,,,,,
"2019-06-19 00:00:00",514,1190,663202,12899,2945,,,,,
"2019-06-20 00:00:00",165,1180,675061,12814,3880,,,,,
"2019-06-21 00:00:00",395,1192,699900,13183,3700,,,,,
"2019-06-22 00:00:00",256,1244,726213,14434,3964,,,,,
"2019-06-23 00:00:00",341,1188,709749,16931,4247,,,,,
"2019-06-24 00:00:00",193,1090,666244,13425,3971,,,,,
"2019-06-25 00:00:00",38,1041,673583,17005,3772,,,,,
"2019-06-26 00:00:00",195,1091,739541,16465,3468,,,,,
"2019-06-27 00:00:00",282,1097,699625,15992,3520,,,,,
"2019-06-28 00:00:00",577,1090,729982,15767,3123,,,,,
"2019-06-29 00:00:00",459,1147,735698,15646,3256,,,,,
"2019-06-30 00:00:00",386,1147,710788,15604,3619,,,,,
"2019-07-01 00:00:00",326,968,668303,13556,3226,,,,,
"2019-07-02 00:00:00",294,1000,688195,12817,3174,,,,,
"2019-07-03 00:00:00",161,961,689343,13980,3440,,,,,
"2019-07-04 00:00:00",499,967,686010,12983,3443,,,,,
"2019-07-05 00:00:00",138,984,692695,12861,3429,,,,,
"2019-07-06 00:00:00",169,1061,716629,13135,3474,,,,,
"2019-07-07 00:00:00",337,1028,717898,13963,3564,,,,,
"2019-07-08 00:00:00",191,894,679962,12189,3321,,,,,
"2019-07-09 00:00:00",176,912,676091,11706,3280,,,,,
"2019-07-10 00:00:00",190,899,670848,12086,3088,,,,,
"2019-07-11 00:00:00",337,900,658369,11308,3068,,,,,
"2019-07-12 00:00:00",29,830,660142,11671,3016,,,,,
"2019-07-13 00:00:00",76,841,673013,12159,3221,,,,,
"2019-07-14 00:00:00",83,824,670466,12398,3367,,,,,
"2019-07-15 00:00:00",82,769,631679,11286,3053,,,,,
"2019-07-16 00:00:00",549,798,604168,10884,3084,,,,,
"2019-07-17 00:00:00",29,742,621337,11194,3065,,,,,
"2019-07-18 00:00:00",38,878,631860,10914,2867,,,,,
"2019-07-19 00:00:00",69,884,649156,11092,2765,,,,,
"2019-07-20 00:00:00",74,872,661890,11367,2778,,,,,
"2019-07-21 00:00:00",26,850,669114,11979,3049,,,,,
"2019-07-22 00:00:00",19,856,643046,10939,2722,,,,,
"2019-07-23 00:00:00",47,811,624293,10594,2679,,,,,
"2019-07-24 00:00:00",36,828,706233,10850,2764,,,,,
"2019-07-25 00:00:00",164,820,724148,10464,2619,,,,,
"2019-07-26 00:00:00",140,892,732654,10155,2582,,,,,
"2019-07-27 00:00:00",148,867,747307,10668,2793,,,,,
"2019-07-28 00:00:00",88,894,751793,11661,3036,,,,,
"2019-07-29 00:00:00",25,779,734761,10522,2942,,,,,
"2019-07-30 00:00:00",76,837,731127,10469,2800,,,,,
"2019-07-31 00:00:00",45,813,740419,10679,2769,,,,,
"2019-08-01 00:00:00",45,770,721365,10787,2617,,,,,
"2019-08-02 00:00:00",82,808,726458,11003,2598,,,,,
"2019-08-03 00:00:00",87,780,736436,11436,2699,,,,,
"2019-08-04 00:00:00",29,850,748527,12103,2972,,,,,
"2019-08-05 00:00:00",15,710,712293,10919,2735,,,,,
"2019-08-06 00:00:00",81,718,703399,11890,2921,,,,,
"2019-08-07 00:00:00",9,705,657405,10926,2750,,,,,
"2019-08-08 00:00:00",15,717,703200,10992,2734,,,,,
"2019-08-09 00:00:00",43,751,725213,11119,2637,,,,,
"2019-08-10 00:00:00",11,766,744703,11642,2839,,,,,
"2019-08-11 00:00:00",47,790,756114,12120,3057,,,,,
"2019-08-12 00:00:00",72,770,727661,11254,2741,,,,,
"2019-08-13 00:00:00",13,739,719913,11182,2696,,,,,
"2019-08-14 00:00:00",112,790,720289,18119,2412,,,,,
"2019-08-15 00:00:00",88,771,708517,14293,2616,,,,,
"2019-08-16 00:00:00",218,682,709903,12954,2527,,,,,
"2019-08-17 00:00:00",64,817,723170,12847,2821,,,,,
"2019-08-18 00:00:00",70,792,723614,13309,2997,,,,,
"2019-08-19 00:00:00",94,715,689162,11836,2658,,,,,
"2019-08-20 00:00:00",16,743,665690,11271,2657,,,,,
"2019-08-21 00:00:00",19,672,685121,11898,2590,,,,,
"2019-08-22 00:00:00",37,712,670660,11335,2493,,,,,
"2019-08-23 00:00:00",12,663,680066,10772,2454,,,,,
"2019-08-24 00:00:00",2645,685,687657,11573,2674,,,,,
"2019-08-25 00:00:00",2971,702,699829,12279,2745,,,,,
"2019-08-26 00:00:00",2370,700,675824,10896,2474,,,,,
"2019-08-27 00:00:00",2262,765,654781,10344,2393,,,,,
"2019-08-28 00:00:00",20,770,649264,10694,2473,,,,,
"2019-08-29 00:00:00",12,719,629908,10246,2355,,,,,
"2019-08-30 00:00:00",19,675,658323,10372,2329,,,,,
"2019-08-31 00:00:00",37,718,665462,10659,2823,,,,,
"2019-09-01 00:00:00",63,709,646049,10873,2743,,,,,
"2019-09-02 00:00:00",55,727,619909,9488,2638,,,,,
"2019-09-03 00:00:00",56,634,613055,8861,2176,,,,,
"2019-09-04 00:00:00",93,593,607426,9668,2116,,,,,
"2019-09-05 00:00:00",107,604,592227,9318,2169,,,,,
"2019-09-06 00:00:00",44,621,629844,9726,2157,,,,,
"2019-09-07 00:00:00",89,750,664212,10535,2514,,,,,
"2019-09-08 00:00:00",20,736,628492,10687,2657,,,,,
"2019-09-09 00:00:00",63,596,586328,8716,2113,,,,,
"2019-09-10 00:00:00",47,562,580416,8584,2108,,,,,
"2019-09-11 00:00:00",30,557,594297,8682,2057,,,,,
"2019-09-12 00:00:00",11,602,610713,8536,2046,,,,,
"2019-09-13 00:00:00",11,625,586481,8535,2065,,,,,
"2019-09-14 00:00:00",15,713,625792,9445,2438,,,,,
"2019-09-15 00:00:00",22,726,617403,9834,2453,,,,,
"2019-09-16 00:00:00",52,549,577611,8077,2259,,,,,
"2019-09-17 00:00:00",10,542,590928,8119,2256,,,,,
"2019-09-18 00:00:00",11,546,584006,8387,2170,,,,,
"2019-09-19 00:00:00",17,564,576220,10325,2256,,,,,
"2019-09-20 00:00:00",9,536,612796,11222,2391,,,,,
"2019-09-21 00:00:00",17,634,642696,12819,2624,,,,,
"2019-09-22 00:00:00",18,705,612623,13450,2757,,,,,
"2019-09-23 00:00:00",11,553,567406,11828,2244,,,,,
"2019-09-24 00:00:00",11,568,563407,11658,2285,,,,,
"2019-09-25 00:00:00",108,519,553272,11512,2153,,,,,
"2019-09-26 00:00:00",113,578,563163,11412,2243,,,,,
"2019-09-27 00:00:00",12,586,578771,11836,2312,,,,,
"2019-09-28 00:00:00",14,649,597088,12253,2664,,,,,
"2019-09-29 00:00:00",10,693,588717,12617,2880,,,,,
"2019-09-30 00:00:00",17,561,587937,10764,2371,,,,,
"2019-10-01 00:00:00",144,563,570466,10224,3069,,,,,
"2019-10-02 00:00:00",75,549,575918,10459,2510,,,,,
"2019-10-03 00:00:00",12,528,573576,10292,2463,,,,,
"2019-10-04 00:00:00",10,569,585831,10306,2589,,,,,
"2019-10-05 00:00:00",11,630,610291,11275,2915,,,,,
"2019-10-06 00:00:00",11,718,636933,11838,3040,,,,,
"2019-10-07 00:00:00",12,548,582013,9510,2444,,,,,
"2019-10-08 00:00:00",12,528,575425,9641,2381,,,,,
"2019-10-09 00:00:00",107,517,565291,9570,2354,,,,,
"2019-10-10 00:00:00",76,504,546535,9189,2315,,,,,
"2019-10-11 00:00:00",13,548,580319,9381,2371,,,,,
"2019-10-12 00:00:00",64,640,585054,9986,2706,,,,,
"2019-10-13 00:00:00",62,655,572358,10988,3015,,,,,
"2019-10-14 00:00:00",80,1253,546159,9034,3667,,,,,
"2019-10-15 00:00:00",106,506,520345,8326,2495,,,,,
"2019-10-16 00:00:00",49,525,539562,8464,2217,,,,,
"2019-10-17 00:00:00",61,526,514219,7960,2066,,,,,
"2019-10-18 00:00:00",179,512,559734,8513,2243,,,,,
"2019-10-19 00:00:00",137,602,571380,9326,2457,,,,,
"2019-10-20 00:00:00",11,629,555731,9469,2612,,,,,
"2019-10-21 00:00:00",14,556,526943,7981,2083,,,,,
"2019-10-22 00:00:00",13,503,530018,7859,2050,,,,,
"2019-10-23 00:00:00",20,465,603362,11342,1936,,,,,
"2019-10-24 00:00:00",40,464,611072,9873,1982,,,,,
"2019-10-25 00:00:00",48,527,639563,9883,1969,,,,,
"2019-10-26 00:00:00",15,561,614681,10163,2260,,,,,
"2019-10-27 00:00:00",441,516,611882,10019,2454,,,,,
"2019-10-28 00:00:00",213,457,586390,8532,1945,,,,,
"2019-10-29 00:00:00",197,414,517918,7493,1937,,,,,
"2019-10-30 00:00:00",126,406,538720,8064,1813,,,,,
"2019-10-31 00:00:00",111,486,543788,7702,1813,,,,,
"2019-11-01 00:00:00",230,539,574180,8986,1944,,,,,
"2019-11-02 00:00:00",515,630,545720,9218,2366,,,,,
"2019-11-03 00:00:00",180,631,525943,9934,2486,,,,,
"2019-11-04 00:00:00",167,452,561418,8745,1931,,,,,
"2019-11-05 00:00:00",157,451,560622,8341,1977,,,,,
"2019-11-06 00:00:00",140,446,604275,8889,1907,,,,,
"2019-11-07 00:00:00",39,455,592034,8221,1789,,,,,
"2019-11-08 00:00:00",58,556,611725,8226,2083,,,,,
"2019-11-09 00:00:00",28,477,663914,9935,2386,,,,,
"2019-11-10 00:00:00",28,514,562852,8810,2387,,,,,
"2019-11-11 00:00:00",29,494,601544,8113,2042,,,,,
"2019-11-12 00:00:00",106,364,610715,7790,1888,,,,,
"2019-11-13 00:00:00",97,349,615893,8320,1833,,,,,
"2019-11-14 00:00:00",23,386,597039,7488,1844,,,,,
"2019-11-15 00:00:00",20,450,633767,8117,2072,,,,,
"2019-11-16 00:00:00",31,510,670526,9565,2400,,,,,
"2019-11-17 00:00:00",17,552,661729,9712,2562,,,,,
"2019-11-18 00:00:00",17,441,622477,7918,2015,,,,,
"2019-11-19 00:00:00",20,373,605890,7713,1901,,,,,
"2019-11-20 00:00:00",111,381,619378,8190,1960,,,,,
"2019-11-21 00:00:00",9,413,634883,7385,1850,,,,,
"2019-11-22 00:00:00",13,415,647143,7948,2016,,,,,
"2019-11-23 00:00:00",14,466,680036,9069,2402,,,,,
"2019-11-24 00:00:00",14,485,684839,9427,2545,,,,,
"2019-11-25 00:00:00",27,416,650227,7692,1928,,,,,
"2019-11-26 00:00:00",13,357,635004,7204,1952,,,,,
"2019-11-27 00:00:00",155,398,646999,7614,1921,,,,,
"2019-11-28 00:00:00",72,381,634047,7304,1955,,,,,
"2019-11-29 00:00:00",15,448,671427,7517,2076,,,,,
"2019-11-30 00:00:00",18,387,700581,8629,2307,,,,,
"2019-12-01 00:00:00",18,473,686004,8789,2350,,,,,
"2019-12-02 00:00:00",14,351,627059,7604,1896,,,,,
